,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
8668,13037 Gulf Blvd,hkQNgNNTTKX3LIiWn5tqTQ,"Thai, Restaurants",Madeira Beach,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}",1,27.787275,-82.784657,Thai-Am 2,33708,174,3.5,FL
8705,200 White Horse Rd,Nkcu2EdGt34fhUHyKEjXMQ,"Restaurants, Thai",Voorhees,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '15:0-21:30'}",1,39.841656,-74.996635,Lai Thai Cuisine,8043,105,4,NJ
8805,13235 Chef Menteur Hwy,745k3sqcSEQeCNPj799u9w,"Restaurants, Vietnamese",New Orleans,"{'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",1,30.0319799,-89.9293712,Ba Mien Restaurant,70129,48,3.5,LA
8858,4369 W Swamp Rd,Izml8vnd3ndJ__ocSu37Vg,"Restaurants, Vietnamese",Doylestown,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",1,40.333348,-75.13288,Phi Vietnamese,18902,123,4,PA
8908,1606 W Passyunk Ave,BX3LLonrLLLfVX-tNrE7yA,"Restaurants, Vietnamese",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}",1,39.924667,-75.173231,Cafe Nhan,19145,166,4.5,PA
8949,9441 Jasper Avenue NW,zBpNvn_gH6T9KYTZCvqtxg,"Restaurants, Thai, Laotian",Edmonton,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",1,53.5455634,-113.4784329,Syphay Restaurant,T5H 2B2,85,4,AB
8963,1100 Jackson St,ruItzjauKbybM6Sdt9An8A,"Restaurants, Vietnamese",Philadelphia,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,39.9223166,-75.1648601,Pho-ladelphia,19148,27,4,PA
8965,2744 N Campbell Ave,E66joroQ57qso7Hp_2vPGA,"Vietnamese, Restaurants",Tucson,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:30'}",0,32.2566911,-110.9435683,Pho 88,85719,141,3.5,AZ
8979,"10055 106th Street NW, Suite 101",u6-pdljXoloeBP__4vhzQg,"Restaurants, Vietnamese",Edmonton,,0,53.5405513,-113.5025236,Back Street Bistro,T5J 1Z4,19,4,AB
9015,15055 Stony Plain Road NW,XiLBIu6YLaC8awWGfw1vGQ,"Vietnamese, Restaurants",Edmonton,,1,53.541047,-113.5811744,Pho Binh Vietamese Noodle House,T5P 4W1,29,3,AB
9035,2028 Chestnut St,3uLXZMnm68l1YwI8_FaFNA,"Restaurants, Food Delivery Services, Food, Thai",Philadelphia,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:0'}",0,39.95196,-75.174711,Bangkok Thai 9 Cuisine,19103,91,3.5,PA
9069,"1808 20th Ave S, Ste 101",tZCa7lmhBDvyObpxBwI69Q,"Vietnamese, Restaurants",Nashville,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}",1,36.13586,-86.799579,Banh Mi and Roll Plus,37212,38,4.5,TN
9083,7700 W Goddard Rd,l9QTHlTFmZhTw7Hdb1QyFA,"Vietnamese, Food, Restaurants",Boise,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30'}",0,43.6441651,-116.2783749,Pho Bac,83704,162,4,ID
9154,615 S 3rd St,TuLKUXkCvPYCbmJRzzh7Aw,"Restaurants, Vietnamese, Sandwiches, Asian Fusion",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,39.94093,-75.14743,Ngon Ngon,19147,36,4.5,PA
9157,5233 167 Avenue,N5iwU0TgYBVkCYFro0LgRQ,"Vietnamese, Restaurants",Edmonton,"{'Monday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:0'}",1,53.62744406,-113.4159931,C?? ???? Hue Express,T5Y 3K8,26,3.5,AB
9351,1390 34th St N,Onoq5bQNvQzHZZDpckx3Uw,"Vietnamese, Restaurants, Soup, Noodles",St. Petersburg,"{'Monday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",1,27.78530936,-82.6801764,Special Pho,33713,59,4.5,FL
9373,2740 E Fowler Ave,pOPggEGV0gy8U0v-lHByRA,"Restaurants, Vietnamese",Tampa,"{'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-22:0'}",1,28.0560479,-82.4292735,Pho Quyen,33612,238,3.5,FL
9412,5306 Palm River Rd,DbARcEuX6NvWN_hSQKHMJg,"Religious Organizations, Restaurants, Local Flavor, Thai, Buddhist Temples, Churches",Tampa,"{'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",1,27.944096,-82.395179,Wat Mongkolratanaram of Florida,33619,392,4.5,FL
9521,"1530 Lapalco Blvd, Ste 15",Isaf9-x5hdXWX0cvboGTMA,"Coffee & Tea, Soup, Sandwiches, Restaurants, Food, Vietnamese, Juice Bars & Smoothies",Harvey,"{'Monday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,29.876912,-90.0465829,Bamboo Cafe,70058,23,4.5,LA
9538,3528 Germantown Ave,W5qWPa1LPo9stvCGeVSRAg,"Vietnamese, Restaurants",Philadelphia,"{'Monday': '8:30-19:30', 'Tuesday': '8:30-19:30', 'Wednesday': '8:30-19:30', 'Thursday': '8:30-19:30', 'Friday': '8:30-19:30', 'Saturday': '8:30-19:30'}",1,40.00673,-75.15034,Pho Don,19140,43,4.5,PA
9562,"7060 Hollister Ave, Ste 106",TeUEijNG9w8m2fNaE7J1TA,"Thai, Restaurants",Goleta,"{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:0'}",1,34.43114666,-119.8737737,TAP Thai Cuisine,93117,20,3,CA
9578,1507 Magazine St,3CcQS_pHoq9RPaOWYlo_7Q,"French, Vietnamese, Restaurants",New Orleans,,1,29.93424687,-90.07290557,Elizabeth Street Cafe,70130,10,4.5,LA
9645,590 E Boise Ave,_OuzpHfM9Xo4_uY3OOeKlw,"Restaurants, Thai",Boise,"{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",1,43.5801234,-116.1757104,Thai Basil,83706,31,3.5,ID
9648,3304 Knights Rd,_KqbkPAOI0s2ss0m-ucF5A,"Thai, Restaurants, Buddhist Temples, Religious Organizations",Bensalem,,1,40.1101309,-74.9467687,Mongkoltepmunee Buddhist Temple,19020,5,5,PA
9664,690 Main St,fvC6FJeYpgcyRbSBX9b03g,"Vietnamese, Restaurants",Harleysville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,40.286863,-75.397369,Pho 63,19438,9,4,PA
9689,6655 - 178 Street,NmbktTQD5HCwtg8_3LmDuQ,"Vietnamese, Restaurants",Edmonton,"{'Monday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '13:0-21:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,53.5009747,-113.6289641,Pho Kim,T5T 4J5,27,4,AB
9825,816 W Lancaster Ave,S18e4iugyh8kqmOYiHq2RQ,"Restaurants, Vietnamese",Bryn Mawr,,0,40.0215918,-75.3187066,Ha Long Bay,19010,21,3,PA
9906,577 E Park Blvd,jNbGTU9RJ_HK-O3tdo3hKA,"Restaurants, Thai",Boise,"{'Tuesday': '11:30-19:30', 'Wednesday': '11:30-19:30', 'Thursday': '11:30-19:30', 'Friday': '11:30-19:30', 'Saturday': '11:30-19:30'}",0,43.6052972,-116.192646,Pat's Thai Kitchen,83712,71,3.5,ID
9979,65 Barclay Pavilion,jczcj0QDuSF8L0eHgc8b8Q,"Bubble Tea, Asian Fusion, Thai, Restaurants, Food, Juice Bars & Smoothies, Vietnamese",Cherry Hill,"{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",1,39.91037882,-74.99721943,Pho Barclay,8034,201,3.5,NJ
9985,1303 Plaza Dr,vdx-QODLJxQeFgxbDP4OBQ,"Sushi Bars, Restaurants, Food, Bubble Tea, Thai",Smyrna,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,35.9947416,-86.52771,Simply Thai 2,37167,17,4.5,TN
10018,224 Market St,vMlxQDOMPZOXJ_LqAHJUnA,"Restaurants, Thai, Desserts, Sushi Bars, Food",Philadelphia,"{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:30'}",0,39.9497898,-75.1447222,Thai Koji Sushi,19106,12,4,PA
10035,"12125 N Oracle Rd, Ste 169",yyGFGVvlPjXNhVWQyobLpA,"Seafood, Noodles, Soup, Tapas/Small Plates, Thai, Restaurants",Oro Valley,"{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",1,32.425527,-110.938092,Tuk Tuk Thai,85737,67,3.5,AZ
10056,243 S 10th St,lUHztzYjhD743ZuOQvgyMg,"Sushi Bars, Asian Fusion, Japanese, Restaurants, Thai",Philadelphia,"{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",0,39.94701566,-75.15760623,Miyabi Restaurant,19107,62,3.5,PA
10122,11121 156 Street NW,Kv5sw5GUlYCy1Z_yi1YiRw,"Restaurants, Vietnamese",Edmonton,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '11:0-21:0'}",0,53.5601692,-113.5901733,Thanh Tam Vietnamese Noodle House,T5M 2V8,12,3.5,AB
10222,"5802-50 Street, Suite130",GJxOrfNw_YSHM4lWLhrGWA,"Vietnamese, Restaurants",Beaumont,,1,53.36099116,-113.4170357,Saigon Delights,T4X 1E5,5,4,AB
10232,17020 90 Avenue,Yp9mbFExXwmfeQOSSKIszA,"Restaurants, Vietnamese",Edmonton,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-20:30'}",1,53.52579916,-113.6187571,La Pagode,T5T 1L6,37,4,AB
10245,355 Lyceum Ave,Isw145X5g5kpZblQ4BxE9g,"Food, Specialty Food, Restaurants, Thai, Ethnic Food",Philadelphia,"{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '16:0-22:0'}",0,40.029868,-75.218742,Thai 2 Go,19128,73,3,PA
10328,"7570 Starkey Rd, Ste E",Gct3uOU_X6_LJkoHbKCOLA,"Japanese, Restaurants, Sushi Bars, Thai",Seminole,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-21:30'}",0,27.8404001,-82.7634715,Sushi Spice,33777,90,4,FL
10412,7332 N Oracle Rd,IaZ6PfaFXwiURCXKm1uu2Q,"Sushi Bars, Restaurants, Vietnamese",Tucson,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",0,32.3371707,-110.9773375,Saigon Restaurant,85704,16,4.5,AZ
10511,245 Lancaster Ave,xTNtyQsPdunuGAIcn69J8Q,"Noodles, Restaurants, Vietnamese",Frazer,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '11:0-21:0'}",1,40.041093,-75.54073,Bamboo House of Noodle Soups,19355,131,3.5,PA
10513,501 Adams Ave,Rd8Gb82UQcPPWC_yY5ybDg,"Vietnamese, Restaurants",Philadelphia,,0,40.0371693,-75.1084699,Pho Hoa Noodle Soup,19120,43,3,PA
10683,305 2nd Ave,ns_AaDFMdnpARsgektpONQ,"Thai, Restaurants",Collegeville,"{'Tuesday': '16:30-19:0', 'Wednesday': '16:30-19:0', 'Thursday': '16:30-19:0', 'Friday': '16:30-19:0', 'Saturday': '16:30-19:0'}",1,40.1807194,-75.4543184,Thai Basil Bistro,19426,97,4,PA
10752,14805 Lebanon Rd,cLINhUiLm2Q2H3kKYKJxyw,"Asian Fusion, Sushi Bars, Restaurants, Thai",Old Hickory,"{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,36.2186544,-86.5742128,Roll Wrap & Stix,37138,65,4,TN
10779,1705 Lafayette St,NCzKKh6npVeq-AvlJnGh3w,"Soup, Restaurants, Vietnamese, Noodles",Gretna,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:0', 'Wednesday': '17:0-20:45', 'Thursday': '17:0-20:45', 'Friday': '10:0-20:45', 'Saturday': '10:0-20:45'}",1,29.9069842,-90.053773,Tan Dinh,70053,307,4,LA
10801,936 Justinson St,gfIj5FvIejEiex4WV04wIQ,"Tapas/Small Plates, Nightlife, Jazz & Blues, Arts & Entertainment, Bars, Thai, Restaurants",Wilmington,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '16:0-21:0'}",1,39.7294044,-75.5617748,Ubon Thai Cuisine,19801,199,3.5,DE
10815,6234 99 Street NW,ez6P_Mz-Keit2yZ5V7ZN3A,"Restaurants, Thai",Edmonton,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:30-21:0'}",1,53.49905337,-113.4871732,Thai House,T6E 6C7,17,2,AB
10890,18485 Stony Plain Rd,k6C78LqgVcinrXoagbQ5lQ,"Soup, Vietnamese, Restaurants, Thai",Edmonton,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-17:0'}",1,53.54066086,-113.6416376,Pho Tasty,T5S 2X6,6,4.5,AB
10894,14096 Trade Center Dr,2-BObvYhRA5y96FACESHVA,"Asian Fusion, Salad, Thai, Restaurants, Beer, Wine & Spirits, Soup, Seafood, Desserts, Noodles, Food",Fishers,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,39.9930239,-86.006021,Thai O'Cha,46038,100,4.5,IN
10902,3698 W Waters Ave,Z9Hb-iELfZxhR_cqWpIivA,"Vietnamese, Food, Restaurants",Tampa,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:0'}",0,28.0253349,-82.5037008,DDrinkz,33614,7,3,FL
10962,4898 Emerald St,B65v5G8kMbOz16YdLITHcA,"Thai, Restaurants",Boise,"{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",1,43.6123306,-116.2427123,Chiang Mai House Thai Restaurant,83706,143,3.5,ID
10964,4015 Concord Pike,H0tVJV7M5lb0bE5vDZd6KQ,"Vietnamese, Restaurants",Wilmington,,1,39.80880776,-75.54875504,Pho Son,19803,43,4,DE
10974,600 Washington Ave,7W2HqyvW9XIL-TWuXSODBg,"Vietnamese, Restaurants, Barbeque, Korean, Asian Fusion",Philadelphia,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-23:0'}",0,39.9344152,-75.1543726,International Smokeless BBQ,19147,102,3.5,PA
10989,5864 Park Blvd,13hW7H9seb2dzJjwbe4_JQ,"Vietnamese, Restaurants",Pinellas Park,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",0,27.83896081,-82.71380434,Long Phung,33781,76,3.5,FL
11004,250 S Craycroft Rd,pnZQOGEV-Ru6vHIYaUuQBw,"Vietnamese, Bars, Nightlife, Restaurants, American (Traditional)",Tucson,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:0'}",1,32.21877039,-110.8757944,Miss Saigon,85711,237,4,AZ
11023,"8882 170 Street NW, Suite 1640",ynoPSeZDTVS_WuTFk7loOQ,"Restaurants, Vietnamese",Edmonton,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}",1,53.522436,-113.621884,Mai Vietamese Fusion,T5T 5X1,26,3,AB
11042,2809 Mill Woods Road,jBx3OOeVrnHiuJp2cIP0EA,"Vietnamese, Restaurants",Edmonton,"{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Sunday': '11:0-20:0'}",1,53.4591,-113.447451,Pho 4 Me,T6K 4A9,6,4.5,AB
11056,313 Market St,y0SLfrFC7tqYxDulVYk_Tw,"Vietnamese, Restaurants",Camden,,1,39.9463088,-75.1230965,Cafe and Salad Works,8102,11,3,NJ
11108,165 W Girard Ave,6OC8ErU_m06KABnfSXTJEA,"Restaurants, Vietnamese",Philadelphia,"{'Monday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}",1,39.969485,-75.13865598,Street Side,19123,137,4.5,PA
11129,2577-8882 170 Street NW,8rUXJqKHOdsaNylYKIKJTg,"Restaurants, Vietnamese",Edmonton,,1,53.523607,-113.623465,Pho Hoa Fusion Noodle House,T5T 3J7,14,3,AB
11162,1108 Overcash Dr,5_uBJy_Q17snm6E8GQYaFw,"Mediterranean, Ethnic Food, Cooking Classes, International Grocery, Ethnic Grocery, Specialty Food, Grocery, Thai, Food, Arts & Crafts, Restaurants, Shopping",Dunedin,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",0,28.0198898,-82.7564995,International Food Mart,34698,28,4.5,FL
11191,729 Burdette St,MH2l4IMyrNyS-E4AfxbrIA,"Salad, Breakfast & Brunch, Thai, Restaurants",New Orleans,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30'}",1,29.9422675,-90.1303174,Chill Out Cafe,70118,168,4,LA
11249,,buF4ZK9Eu6rAjEsaQ65tYw,"Food Trucks, Restaurants, Food, Vietnamese",New Orleans,"{'Tuesday': '18:30-22:0', 'Friday': '17:0-22:0', 'Saturday': '16:0-22:0'}",1,29.9510658,-90.0715323,Saigon Slim's,70130,18,4.5,LA
11253,"14321 Chef Menteur Hwy, Ste B",lvlAJztpuQMcshS4u6G0sA,"Restaurants, Vietnamese",New Orleans,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '8:30-17:0'}",0,30.0359086,-89.9132287,Banh Mi Sao Mai,70129,19,4,LA
11343,567 Melville Ave,UxrzmxM9oYq4W2xbNttq1Q,"Sandwiches, Vietnamese, Restaurants",University City,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-15:0'}",1,38.65564233,-90.30545563,The Banh Mi Shop,63130,54,4.5,MO
11352,1935 Chestnut St,ZsA6o-uK1984HaEdP_qO-A,"Thai, Restaurants, Soup, Food, Noodles, Vietnamese, American (New), Sandwiches, Coffee & Tea",Philadelphia,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,39.9522011,-75.1731727,Stock Rittenhouse,19103,100,3.5,PA
11409,"4990 92 Avenue, Suite 111",snFTGTO_TIpJMh7Qdlb6tA,"Bars, Beer, Wine & Spirits, Cuban, Nightlife, Food, Coffee & Tea, Vietnamese, Sports Bars, Restaurants",Edmonton,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-2:0', 'Saturday': '11:0-20:0'}",0,53.5264253,-113.3512899,Cafe Coral de Cuba,T6E 2B3,7,3.5,AB
11441,7900 4th St N,-ee5czr21mfEJGrbZ-572Q,"Thai, Japanese, Restaurants, Steakhouses, Food",St. Petersburg,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:0'}",0,27.8447816,-82.638897,Tokyo Bay Mang' Sushi & Japanese Steakhouse,33702,16,3.5,FL
11487,4000 Chestnut St,dWoJKEoFPbCr5pL2Y0LkJA,"Restaurants, French, Thai",Philadelphia,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:30'}",0,39.9553597,-75.202452,Nan Restaurant,19104,45,4,PA
11498,"101 N Franklin St, Ste C",THn1r4TJ17-OBX7yOwrSnA,"Restaurants, Food, Thai, Sushi Bars, Japanese",Tampa,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '12:0-18:0'}",1,27.94567,-82.456745,On A Roll Sushi,33602,103,4,FL
11499,1901 Delaware Ave,SYcdJP123caYVCkZ27BIOw,"Grocery, Food, Asian Fusion, Thai, Restaurants, Vietnamese, Specialty Food",Wilmington,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,39.759952,-75.564244,Southeast Kitchen,19806,239,4,DE
11605,"73 White Bridge Rd, Ste 107",FygWE7b7ZN7JKKxbqKtMZw,"Asian Fusion, Sushi Bars, Restaurants, Thai",Nashville,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",1,36.12915947,-86.85553236,Lemongrass Thai,37205,45,4,TN
11629,1117 S 11th St,o7YE1WaFeQg_piECb9cgjQ,"Restaurants, Thai, Laotian, Asian Fusion",Philadelphia,"{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '12:0-22:0'}",1,39.936534,-75.16139,Ratchada Thai & Laos Cuisine,19147,285,4,PA
