,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
13255,202 East Lancaster Ave,VqmbGJ6BY530hOlVcLjvqg,"Restaurants, Japanese",Ardmore,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:30'}",1,40.0049044,-75.2857145,Sake Mian,19003,28,4,PA
13274,"1495 E Prater Way, Ste 123",JyNpbNWtGbYzNlhbwE8ngA,"Japanese, Restaurants, Asian Fusion, Ramen",Sparks,"{'Monday': '0:0-0:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0', 'Sunday': '11:30-20:0'}",1,39.5414516,-119.716242,"Ramen, etc.",89434,73,3.5,NV
13343,26508 US Hwy 19 N,XcijfFEBsmdnUm0o-t9c3A,"Japanese, Steakhouses, Restaurants",Clearwater,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '16:0-21:0'}",0,28.0132054,-82.7365037,Arigato Japanese Steak House,33761,25,3,FL
13348,"1650 Nashville Pike, Ste 700",dDMJ-H6e_RvoxwoXai79Rw,"Restaurants, Korean, Japanese, Sushi Bars",Gallatin,"{'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,36.355767,-86.505498,Sapporo,37066,110,4.5,TN
13357,5946 E 86th St,BPB9Tnq7peZo8MHf_egrBA,"Steakhouses, Japanese, Sushi Bars, Restaurants",Indianapolis,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}",0,39.912996,-86.066733,Sapporo Steak House Indianapolis,46250,138,3.5,IN
13381,721 Chapala St,YXaCcpETNtxrNNK6TbUTlw,"Ramen, Vegetarian, Sushi Bars, Japanese, Restaurants",Santa Barbara,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:30'}",1,34.41803268,-119.6999646,Sachi Ramen And Robata Bar,93101,324,4,CA
13410,"1910 N Ola Ave, Ste 11",RW7yGyblB2pU6VT56LRCiw,"Restaurants, Japanese, Ramen",Tampa,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",0,27.9611064,-82.4640636,Ichicoro Imoto,33602,103,3,FL
13424,11806 Jasper Avenue,S6HhMZgDpAdpArUKRlrSrw,"Sushi Bars, Japanese, Restaurants",Edmonton,"{'Monday': '16:0-20:30', 'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-20:30'}",1,53.541294,-113.5254643,Japonais Bistro,T5K 0C1,142,4,AB
13431,4418 Lemay Ferry,ZTh7O_meLI31wi1gA_nk8Q,"Restaurants, Japanese",Saint Louis,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:30-22:0'}",1,38.49992752,-90.33125305,Sushi Sake,63129,160,3.5,MO
13442,4120 Little Rd,HJgtcCoIIFGvn-Smox5rqA,"Japanese, Sushi Bars, Restaurants",New Port Richey,,0,28.2188443,-82.6659512,Hiro's Tokyo Japanese Steak House & Sushi Bar,34655,13,2.5,FL
13471,134 E Canon Perdido St,LdXB3D3gl3ckxZutLmen1g,"Food, Japanese, Sushi Bars, Do-It-Yourself Food, Restaurants",Santa Barbara,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}",0,34.4224168,-119.6983611,Miso Hungry,93101,274,4,CA
13473,251 N Illinois St,rUtvphBrmi4PJIS90iWsvQ,"Imported Food, Restaurants, Japanese, Food, Sushi Bars",Indianapolis,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0'}",1,39.77094126,-86.15941666,Bistro Chopstix,46204,18,3,IN
13513,1 Terminal Dr,m_t0u1Z9bPmKRdEVBa-MJQ,"Ethnic Food, Specialty Food, Food, Sushi Bars, Restaurants, Imported Food, Japanese",Nashville,,1,36.12899255,-86.67034659,Hissho Sushi,37214,81,3,TN
13738,719 Sansom St,z3eM7Wb7EsCuJbNz5IYu_Q,"Korean, Japanese, Restaurants, Asian Fusion",Philadelphia,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-20:0'}",0,39.94888,-75.153243,Bossam Bar,19106,15,3.5,PA
13763,602 Rt 130 N,WAmcXAO2Q5-qvyj9oT88fw,"Japanese, Asian Fusion, Seafood, Restaurants, Sushi Bars",Cinnaminson,"{'Monday': '11:0-21:30', 'Tuesday': '11:15-21:30', 'Wednesday': '11:15-21:30', 'Thursday': '11:15-21:30', 'Friday': '11:15-22:15', 'Saturday': '12:0-22:15', 'Sunday': '12:0-21:30'}",1,39.9943962,-74.997151,Tokyo Bleu,8077,92,4,NJ
13819,7020 Market Place Dr,2DBo3WFKwpbtl9kJzuroIg,"Restaurants, Japanese",Goleta,,0,34.4287687,-119.871605,Mika,93117,31,2.5,CA
13863,2908 W Gandy Blvd,kLqLi4dHEqYpuqUAX_7QLA,"Japanese, Sushi Bars, Asian Fusion, Restaurants",Tampa,"{'Monday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-22:0'}",1,27.893209,-82.490857,Sakana Sushi Asian Grill,33611,116,4,FL
13932,11220 Park Blvd N,hFwNJ5AU6yca5wwI_e4Eiw,"Restaurants, Sushi Bars, Asian Fusion, Japanese, Teppanyaki",Seminole,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-21:30'}",1,27.8400357,-82.7939061,Hibachi Express Of Seminole,33772,9,5,FL
13960,5206 Windermere Boulevard,3zVcQ-g4OUJoPn_kTl6vyg,"Restaurants, Sushi Bars, Japanese",Edmonton,,1,53.43475169,-113.6030845,Sushi Shop,T6W,25,2.5,AB
13978,3407 Olive St,ODDbQCvJBFwLDimkT9KoYA,"Nightlife, Bars, Restaurants, Lounges, Asian Fusion, Sushi Bars, Japanese",Saint Louis,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '17:0-22:0'}",0,38.6368932,-90.2285725,BaiKu Sushi Lounge,63103,71,4,MO
14003,1804 Chestnut St,7HE_mWkvZ8GxsP0sLP-_ng,"Fast Food, Poke, Food, Restaurants, Hawaiian, Japanese",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,39.9515786,-75.1706125,The Pok??Spot,19103,99,4,PA
14004,1208 State Street,i3pBufSYEgx3_nLxxRrtGg,"Restaurants, Japanese",Santa Barbara,,0,34.4236434,-119.7045362,Maeda Restaurant,93101,6,3.5,CA
14048,752 E Chestnut Hill Rd,TdLZpW0GG0NXsBjtX_SlRg,"Japanese, Restaurants",Newark,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-21:0'}",1,39.67740039,-75.69934829,Hibachi Express,19713,21,3,DE
14058,921 Broad Ripple Ave,jJbygynjo79uPbGwhPiONw,"Seafood, Nightlife, Restaurants, Bars, Hot Pot, Japanese",Indianapolis,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '12:0-22:0'}",0,39.8695127,-86.142204,Crab general,46220,74,3.5,IN
14090,7300 Old York Rd,H7nagsl9oVcEaArJI4RIrQ,"Food Court, Korean, Restaurants, Japanese",Elkins Park,"{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '10:0-20:30'}",1,40.06290771,-75.13689461,More Food Court,19027,91,4,PA
14159,,E078FrFkPL5x1zr3CpX9Ew,"Japanese, Street Vendors, Restaurants, Food Trucks, Food",Tampa,,0,27.9401015,-82.4501944,Renny's Oki Doki,33601,35,4,FL
14166,2044 Manhattan Blvd,60nS7jiXY1RRhEB_R9Zbkw,"Japanese, Restaurants",Harvey,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",0,29.884256,-90.0540077,Sakura,70058,10,2.5,LA
14217,2412 Lake Cir Dr,M6vaQ1leXrMHbVyyj0a_xw,"Japanese, Restaurants, Steakhouses, Sushi Bars",Indianapolis,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '15:30-21:0'}",1,39.9137864,-86.2036589,Kazan,46268,86,3.5,IN
14224,9040 E Valencia Rd,ck8x9kfSJ4Okj2fz0_UDlQ,"Restaurants, Sushi Bars, Japanese",Tucson,,0,32.1183763,-110.7987595,Kyo Sushi,85747,7,3,AZ
14260,1263 S Laclede Station Rd,agH--1cTHcj-rduHmnAJgQ,"Restaurants, Ramen, Sushi Bars, Japanese",Webster Groves,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:0'}",1,38.568629,-90.3410842,Zushi Sushi & Ramen,63119,14,4.5,MO
14266,4146 Ogletown Stanton Rd,HBuQAJvypwNerylr03XqQg,"Japanese, Sushi Bars, Restaurants",Newark,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}",1,39.684928,-75.683694,Tokyo Express,19713,53,4,DE
14296,"2223 N West Shore Blvd, FC 205",61WfILSR1C9n7jjRnIZehQ,"Restaurants, Japanese",Tampa,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,27.964968,-82.521014,Suki Hana,33607,12,2,FL
14323,151 W Gay St,GW8WWbaurDzeoQ4CbFcswQ,"Bars, Sushi Bars, Lounges, Restaurants, Japanese, Nightlife",West Chester,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:30', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '17:0-21:0'}",0,39.95962252,-75.60759585,Kooma,19383,93,4,PA
14361,7910 Roosevelt Blvd,FBv7DrM8M4uFoclwAL90QQ,"Restaurants, Japanese, Buffets",Philadelphia,,0,40.0504143,-75.0513295,Sakura Japanese Restaurant,19152,24,4.5,PA
14386,240 Swedesford Rd,T0LM-WpyNcryvpZqZL7yPw,"Japanese, Restaurants",Berwyn,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}",1,40.0707609,-75.4416193,Hibachi of Valley Forge,19312,121,3,PA
14401,1928 N 12th St,RhLoQa81h-Yt-MblI4MBJg,"Food, Restaurants, Food Stands, Korean, Japanese, Food Trucks",Philadelphia,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",1,39.982233,-75.153304,Temple Teppanyaki,19122,24,4.5,PA
14405,1203 Kirkwood Hwy,Te4yTJ7blab4s_JTAF71Iw,"Sushi Bars, Noodles, Restaurants, Asian Fusion, Japanese",Wilmington,"{'Monday': '0:0-0:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:0'}",1,39.739709,-75.6008716,Sakura Japanese Sushi Restaurant,19805,178,4.5,DE
14411,2745 W Chestnut St,YNKGDscQjYLtx9V1IxrfCA,"Food, Pizza, Japanese, Ramen, Tacos, Restaurants, Mexican",Tampa,"{'Friday': '13:0-21:0', 'Saturday': '13:0-21:0'}",1,27.9588042,-82.48898277,Tampa Taco,33607,5,5,FL
14436,1701 E Fairview Ave,l7DcigtFMYMYnGqcBzMJqQ,"Sushi Bars, Restaurants, Japanese",Meridian,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:0'}",1,43.619115,-116.3730584,Fujiyama Restaurant,83642,122,4.5,ID
14440,4112A Calgary Trail NW,Dzb6tHPsm3CyVubJm3Cd3A,"Hawaiian, Restaurants, Poke, Food, Japanese, Seafood",Edmonton,"{'Monday': '12:0-18:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-19:0'}",1,53.4774869,-113.4971426,SPLASH POKE,T6J 6Y6,19,4,AB
14481,"9499 137 Avenue, Suite 1084B",kqKN3YyDhFoi1RFKmwIEFw,"Steakhouses, Sushi Bars, Restaurants, Seafood, Japanese",Edmonton,"{'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-21:0'}",1,53.5983053,-113.4871882,Japanese Village,T5E 6K9,19,3,AB
14535,907 S 9th St,55X3tkJf7TJGdOOHOIxGag,"Sushi Bars, Asian Fusion, Restaurants, Japanese, Ramen",Philadelphia,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,39.9386887,-75.1577701,Kyushu Ramen & Sushi,19147,5,5,PA
14576,7079 Hwy 70 S,6POxtHV_ZIpCJKBd3u_efA,"Restaurants, Seafood, Sushi Bars, Japanese",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,36.07335114,-86.91894903,Sakura Japanese Cuisine,37221,114,4.5,TN
14591,1715 Chestnut St,HAUzjmv7YWHulWLsgdgmIw,"Asian Fusion, Japanese, Restaurants, Ramen, Bubble Tea, Poke, Food",Philadelphia,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",1,39.9516409,-75.1693482,Ten Asian Food Hall,19103,74,3.5,PA
14659,275 Schuylkill Rd,0FQKOh13Tkcfgbu6qeZtXA,"Video Game Stores, Books, Mags, Music & Video, Tabletop Games, Shopping, LAN Centers, Internet Cafes, Food, Arts & Entertainment, Restaurants, Japanese, Ramen",Phoenixville,"{'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",1,40.136931,-75.541533,Gamers Heaven,19460,9,5,PA
14686,279 Egg Harbor Rd,6p_A4JdmP3CfRnbjIgsEJw,"Restaurants, Japanese, Sushi Bars",Sewell,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:30-22:0'}",0,39.765647,-75.086722,Tokyo Tasty,8080,58,3.5,NJ
14692,203 W Alexander St,bzjweJlxRgHl7eHDAoM5Xg,"Japanese, Restaurants, Steakhouses",Plant City,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '12:0-22:0'}",1,27.988575,-82.123412,Wasabi Japanese Steak House and Sushi Bar,33563,103,3.5,FL
14702,"3912 N Oracle Rd, Ste 100",t-abv5g6bjbYwLerN_4VKw,"Restaurants, Japanese, Sushi Bars",Tucson,"{'Monday': '16:0-19:0', 'Tuesday': '16:0-19:0', 'Wednesday': '16:0-19:0', 'Thursday': '16:0-19:0', 'Friday': '16:0-19:0'}",1,32.2782616,-110.977255,Samurai,85705,187,4,AZ
14743,"99 Market St, Ste 1, Providence Town Ctr",WdS2zyg6lJNeTLMIvkmWAQ,"Restaurants, Sushi Bars, Asian Fusion, Japanese",Collegeville,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '16:30-21:30', 'Saturday': '16:30-21:30', 'Sunday': '16:0-20:30'}",1,40.167118,-75.478159,Kumo Sushi & Asian Bistro,19426,252,4,PA
14779,719 Sansom St,0OsR9lO16jxa0xWUY57s9g,"Japanese, Restaurants, Salad, Sushi Bars",Philadelphia,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '15:30-21:30', 'Sunday': '15:30-21:0'}",1,39.9487051,-75.15315969,Koto Sushi,19106,280,4.5,PA
14801,1558 N Kings Hwy,lIY8UclOqYqiUpj89rycdQ,"Food, Ramen, Sushi Bars, Japanese, Grocery, Restaurants",Cherry Hill,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",1,39.9158337,-75.0115525,Genji Ramen and Sushi Bar,8034,28,4,NJ
14805,17012 Palm Pointe Dr,X9e_btDPux6JGqqw8UF_Pg,"Japanese, Sushi Bars, Restaurants",Tampa,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '12:0-21:0'}",1,28.11832505,-82.38163323,Koizi Endless Hibachi & Sushi Eatery,33647,513,3.5,FL
14850,908 Conference Dr,k2DujxP1NcGWW5Z5_dDg7w,"Sushi Bars, Japanese, Restaurants",Goodlettsville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,36.3230471,-86.7018219,Kabuto Japanese Steak Seafood & Sushi,37072,146,3,TN
14857,239 Bridge St,v4llfWCI5Ql2AX0JpRCUSw,"Japanese, Restaurants, Ramen",Phoenixville,"{'Monday': '0:0-0:0', 'Thursday': '17:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-20:30'}",1,40.1339564,-75.5180025,Uncommon Ramen,19460,52,3.5,PA
14898,"1653 W Island Green, Ste 130",5KTQ_OfaVRAl4BC13rxE3Q,"Restaurants, Gluten-Free, Asian Fusion, Japanese",Meridian,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,43.6637401,-116.4144562,Teriyaki Madness,83646,29,3.5,ID
14904,223 W Main St,EG4lsYBU0iedphp50ILH_g,"Japanese, Restaurants",Gallatin,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30'}",1,36.38692894,-86.45060546,Osaka Japanese Restaurant,37066,57,4,TN
14907,8716 W Fairview Ave,zgdGeg4L13C2Rbm4UARtHw,"Restaurants, Desserts, Japanese, Ramen, Food, Sushi Bars",Boise,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:0'}",1,43.619719,-116.290423,Island Sushi & Ramen,83704,313,4.5,ID
14918,"1945 Mallory Ln, Ste 120",PaffmqtZk9ojcDoJFLt8lw,"Restaurants, Japanese, Sushi Bars",Franklin,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-20:30'}",0,35.9541435,-86.8193952,Sake Japanese Restaurant,37067,64,4,TN
14952,2021 Kirkwood Hwy,FJSIOZotIVrgvqMuBQ7y7w,"Buffets, Asian Fusion, Restaurants, Japanese",Wilmington,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,39.73837935,-75.60985208,International Super Buffet,19805,7,1,DE
15003,10009 101A  Avenue,UHPzLbr-bwGcChiCKjUTGg,"Japanese, Asian Fusion, DJs, Bars, Nightlife, Event Planning & Services, Cocktail Bars, Tapas/Small Plates, Restaurants",Edmonton,"{'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-0:0', 'Saturday': '16:30-0:0'}",1,53.5420922,-113.4908783,Ra Bar,T6T 0E6,7,2.5,AB
15020,1692 Clements Bridge Rd,Z6f5SQmGTckZ_KkKbib2VQ,"Restaurants, Japanese, Buffets",Deptford,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '16:30-21:0'}",0,39.833511,-75.1023205,Tokyo Hibachi & Sushi Buffet,8096,108,3,NJ
15099,2195 Nolensville Pike,ZN8kZhe5ZJxQ57ahg_Umfg,"Tacos, Japanese, Filipino, Mexican, Desserts, Food Stands, Pan Asian, Food, Hawaiian, Restaurants",Nashville,{'Tuesday': '9:0-17:0'},0,36.12634846,-86.75325243,Ate's,37211,6,5,TN
15146,440 Cool Springs Blvd,79pXD5Km-J-p2Vj22MuAdw,"Japanese, Restaurants",Franklin,,0,35.9452527,-86.8245843,Omikoshi Japanese Restaurant,37067,10,2.5,TN
15155,"101 Route 73 S, Ste 165",MSHk4H_8PvNEgwfAtGYEDQ,"Asian Fusion, Noodles, Gluten-Free, Restaurants, Japanese",Marlton,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,39.89037016,-74.92699765,Teriyaki Madness,8053,30,3.5,NJ
15159,2102 Chestnut St,P4h9ff9Zu3c_Rqb-gWkhUg,"Ramen, Restaurants, Japanese",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:30-21:30'}",1,39.9521517,-75.1757544,Maple Japanese Ramen,19103,94,4.5,PA
15177,807 W Platt St,c7ZxVUJVjEOe9hLhvKGnDA,"Restaurants, Sushi Bars, Izakaya, Tapas/Small Plates, Japanese, Ramen",Tampa,"{'Monday': '0:0-0:0', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:30-21:30', 'Saturday': '17:30-21:30', 'Sunday': '17:30-20:30'}",0,27.9418113,-82.46815875,Noble Rice,33606,218,4,FL
15247,"2868 Vista Blvd, Ste 116",EYs_T4NU2BbaUF7vUDI55Q,"Sushi Bars, Restaurants, Japanese",Sparks,"{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,39.5563723,-119.703763,JJ Sushi,89434,406,4,NV
15297,"3900 Hillsboro Pike, Ste 10",ehTKJRxy6csk5iiK_-pU1w,"Sushi Bars, Restaurants, Japanese",Nashville,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-21:0'}",1,36.1057818,-86.8131938,Ginza Japanese Restaurant,37215,111,3,TN
15304,8605 Germantown Ave,FGUeyrd0lKyWn1Eb_3H7Pg,"Restaurants, Japanese",Philadelphia,"{'Tuesday': '4:0-20:45', 'Wednesday': '16:0-20:45', 'Thursday': '16:0-20:45', 'Friday': '16:0-20:45', 'Saturday': '16:0-20:45', 'Sunday': '16:0-20:45'}",1,40.0768634,-75.2074063,Chestnut Hill Sushi,19118,8,4,PA
15342,2184 Bandywood Dr,JKW1kPI7gi4LuiQcxdRfjw,"Restaurants, Japanese",Nashville,,0,36.105325,-86.8174092,Shintomi Japanese Restaurant,37215,18,3,TN
