,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
7242,4947 W Napoleon Ave,nForXf-eptIBcTtAG_daSA,"Chinese, Restaurants, Food Delivery Services, Food",Metairie,"{'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:30'}",1,29.99491887,-90.19147584,Chinese Restaurant,70001,38,3,LA
7278,"1155 S Dale Mabry Hwy, Ste 22",ES8YqqXVu2TO6o2iwAOYSQ,"Restaurants, Sushi Bars, Thai",Tampa,"{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:0'}",1,27.9326118,-82.5063215,Chef Thai & Sushi,33629,148,3.5,FL
7284,5544 Telegraph Rd,th_JTAz4rk5vaqJKB3QGfw,"Asian Fusion, Restaurants, Japanese, Korean, Chicken Wings",St. Louis,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",1,38.4708313,-90.303773,Shaking Bowl,63129,56,5,MO
7285,8TH St Between Idaho And Main,cecyga413k10rW-ijJDCiw,"Restaurants, Food, Street Vendors, Japanese",Boise,,1,43.61597963,-116.203159,Genki Takoyaki,83702,14,4,ID
7286,1400 Berlin Rd,Y9GZffGOGg5EBtErDaDHgw,"Restaurants, Chinese",Cherry Hill,"{'Monday': '10:0-22:30', 'Tuesday': '10:0-22:30', 'Wednesday': '10:0-22:30', 'Thursday': '10:0-22:30', 'Friday': '10:0-22:30', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",1,39.87926216,-75.0044444,Hunan Wok,8003,5,4,NJ
7289,204 N 9th St,Sv1MEZP-mMfp8SmE0hwYEA,"Japanese, Ramen, Ethnic Food, Restaurants, Local Flavor, Food, Specialty Food",Philadelphia,"{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}",1,39.955402,-75.154484,Terakawa Ramen,19107,1693,4.5,PA
7301,4307 W Main St,W_KX5Qgpk9mZEMDJJoqfLw,"American (Traditional), Barbeque, Restaurants, Sandwiches, Chicken Wings, Chinese",Belleville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-22:0'}",1,38.5387445,-90.0206783,Geo's Wings & More,62226,34,3.5,IL
7308,6040 4th St N,w1drxBdIeFllmEsvH_3a6A,"Restaurants, Thai",St. Petersburg,"{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",1,27.82681143,-82.63895465,Thai-Am Restaurant,33703,147,3.5,FL
7315,16946-107 Avenue,okWDJkZ5RA8X-pHohNhM5Q,"Japanese, Restaurants",Edmonton,"{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}",1,53.5536282,-113.6133258,Toyo Sushi,T5P 4C3,9,4,AB
7347,43 Summit Square Ctr,3U0ubgmGTWgupV-OGmuhFA,"Japanese, Restaurants, Steakhouses, Asian Fusion, Sushi Bars",Langhorne,"{'Monday': '14:30-21:0', 'Tuesday': '14:30-21:0', 'Wednesday': '14:30-21:0', 'Thursday': '14:30-21:0', 'Friday': '14:30-22:0', 'Saturday': '14:30-22:0', 'Sunday': '14:30-21:0'}",1,40.21703488,-74.9291589,Mt Fuji Hibachi & Asian Bistro,19047,117,3,PA
7362,126 Bala Ave,XcuIP7h7rJLcwDIEnZFLIg,"Thai, Restaurants",Bala Cynwyd,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",0,40.0046279,-75.2323749,Baitong Thai Bistro,19004,79,3,PA
7379,2206 Market St,OmZZS72yQcPyqEDPCA3EVA,"Asian Fusion, Restaurants, Chinese",Philadelphia,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-22:30'}",0,39.9538411,-75.1770532,Golden Lake,19103,51,3,PA
7382,229 S White Horse Pike,gpHpa-Q-6v1TAOPmKbmReg,"Chinese, Restaurants",Berlin,,1,39.7902133,-74.927111,Chinatown Chinese Restaurant,8009,8,3,NJ
7397,49 Mercator Dr,y5B42vKzpv2jbwRSfsH6pA,"Restaurants, Chinese",Greenwood,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,39.60440611,-86.10596171,Lotus Garden Restaurant,46143,96,3.5,IN
7399,300 E Main St,AA7_qRLCk7RMp4Pa-p6Wew,"Japanese, Korean, Restaurants",Norristown,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '15:0-22:30', 'Sunday': '16:0-21:30'}",1,40.1122004,-75.3394415,August Moon,19401,77,4,PA
7419,"188 West County Center, FC-7",uvFOvLWdTWndufGl5CtAZg,"Chinese, Restaurants, Fast Food",Des Peres,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}",1,38.60099965,-90.44616021,Panda Express,63131,10,3,MO
7425,11245 Causeway Blvd,pq7M51ZKg8VHi-kiXzkPvw,"Japanese, Restaurants",Brandon,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",0,27.923088,-82.3239175,Oyishi Buffet,33511,15,3,FL
7429,1521 N Causeway Blvd,LqpoPXU-4QijJJKmJCPhNw,"Sushi Bars, Japanese, Restaurants",Metairie,,0,29.98659982,-90.15549302,Little Tokyo,70001,36,3.5,LA
7432,104 N Union St,jpEhAUyitrgwDatsgeBgXg,"Restaurants, Thai",Wilmington,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '16:0-21:0'}",1,39.7471946,-75.5741103,Bangkok House Restaurant,19805,76,4,DE
7437,3009 Magazine St,eFtQDmNER9pRB9YdPxMMXA,"Restaurants, Chinese",New Orleans,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,29.9250678,-90.0850239,Jung's Golden Dragon II,70115,284,3,LA
7445,2917 Swede Rd,VHA-b1NH4tIZB_IVEf_pmA,"Restaurants, Japanese, Seafood, Buffets",East Norriton,"{'Monday': '18:0-21:30', 'Tuesday': '18:0-21:30', 'Wednesday': '18:0-21:30', 'Thursday': '18:0-21:30', 'Friday': '18:0-21:30', 'Saturday': '17:30-22:0', 'Sunday': '17:0-21:0'}",0,40.14651472,-75.31909081,Minado,19401,433,3.5,PA
7453,39 S Centre St,mp-2XFm5qZP-DXhz6_O3MQ,"Chinese, Restaurants",Merchantville,,1,39.9509801,-75.0486219,Grand China,8109,26,3,NJ
7467,1252 County Rd 1,kRXDUhXtEszGHE2Cy6kpYA,"Cantonese, Restaurants, Chinese",Dunedin,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:30'}",1,28.020959,-82.764682,Happi Wok,34698,22,3,FL
7468,4 N Euclid Ave,kqt8O-XxMkE6ga42IPa7sA,"Japanese, Sushi Bars, Bars, Food, Restaurants, Bubble Tea, Cocktail Bars, Nightlife",St Louis,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30'}",1,38.640566,-90.2619911,SUSHI KOI,63108,186,4.5,MO
7469,120 Onix Dr,wV49F5UuPg9I5vadX2rZVw,"Restaurants, Sushi Bars, Japanese",Kennett Square,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",0,39.86198781,-75.68713188,Kyoto Japanese Cuisine,19348,20,2.5,PA
7488,933 Race St,bfmkl8HoF5yi3Mk3ySxYgA,"Chinese, Restaurants",Philadelphia,,0,39.955582,-75.155434,T.C. Palate,19107,7,4,PA
7499,2021 Gallatin Pike N,plVe3iG2c2o7yhGI1U8GcA,"Restaurants, Sushi Bars, Japanese",Madison,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '4:30-21:0'}",1,36.3014077,-86.69253861,Arigato Sayonara,37115,128,4,TN
7506,1501 W Chester Pike,fOEQbRNucFafzKQ9YH_I6w,"Noodles, Soup, Restaurants, Vietnamese",Havertown,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",0,39.9742015,-75.3238693,Saigon Harbor,19083,107,4,PA
7507,10440 Page Ave,_pzBF2sn806Zm-tRLCPXEg,"Restaurants, Cantonese, Soup, Noodles, Chinese",St. Louis,"{'Monday': '15:30-20:30', 'Tuesday': '15:30-20:30', 'Thursday': '15:30-20:30', 'Friday': '15:30-20:30', 'Saturday': '15:30-20:30', 'Sunday': '15:30-20:30'}",1,38.69137307,-90.39091668,Chef Ma's Chinese Gourmet Restaurant,63132,203,4,MO
7512,34 W State St,7haOE61-G8VkOfFgS9mWLA,"Japanese, Restaurants",Doylestown,,0,40.3094536,-75.1311262,Madam Butterfly Japanese Restaurant,18901,15,3,PA
7521,884 Delsea Dr N,malQmrNXbb-uFVwTnYdyKA,"Sushi Bars, Restaurants, Chinese, Buffets",Glassboro,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:30'}",1,39.72216728,-75.11334002,Hibachi Grill & Supreme Buffet,8028,32,2.5,NJ
7525,3808 Cleghorn Ave,W-TAJwlfKb2DQ68m-fwqqw,"Sushi Bars, Japanese, Steakhouses, Restaurants",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",0,36.1090823,-86.8177631,Tokyo Japanese Steak House,37215,144,3,TN
7537,18015 Highwoods Preserve Pkwy,6LAp-gSP9Kk4ZvxijXaxIw,"Sushi Bars, Japanese, Restaurants",Tampa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,28.13112209,-82.36578373,Sushi Cafe,33647,291,4.5,FL
7576,"2104 Manhattan Blvd, Ste E",Z8Um48e4l5TBcwKmIW3QFw,"Restaurants, Thai",Harvey,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '12:0-21:0'}",0,29.8831036,-90.0536145,Lotus Thai Cafe,70058,7,5,LA
7581,510 E Jackson St,ODDI69ybcJsZbQkW-DIN_w,"Restaurants, Chinese",Tampa,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-22:30', 'Saturday': '12:0-22:30', 'Sunday': '16:0-22:30'}",1,27.9478839,-82.4553053,Oriental Express Chinese Sushi Restaurant,33602,44,2.5,FL
7587,5107 W Washington St,fXYyThLrkkOplmMs5nOxxA,"Restaurants, Chinese",Indianapolis,"{'Monday': '0:0-0:0', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:30'}",1,39.752726,-86.245927,China Inn,46241,23,2.5,IN
7591,1134 Rte 73 S,W9fAI-P0RE6f6XhmojkvtQ,"Asian Fusion, Chinese, Restaurants",Mt. Laurel,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0'}",0,39.9256392,-74.9523134,Jade Spice,8054,49,4,NJ
7593,704 Lantana Dr,KnXW9AQKAlGmQ9AU_77B5Q,"Japanese, Thai, Food, Nightlife, Asian Fusion, Restaurants, Bars",Hockessin,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:30'}",0,39.7735717,-75.7114528,Asian Kitchen,19707,9,3.5,DE
7594,4000 Hillsboro Pike,Ui4Kz-qTsPPDykv2cyDSwA,"Restaurants, Chinese",Nashville,,0,36.10370409,-86.81438451,August Moon Restaurant,37215,13,3,TN
7599,"8249 W Overland Rd, Ste 180",oCVcvXmtVJKAH8vpFCoVyg,"Chinese, Restaurants, Barbeque, Asian Fusion, Noodles",Boise,"{'Monday': '0:0-0:0', 'Tuesday': '10:45-20:45', 'Wednesday': '10:45-20:45', 'Thursday': '10:45-20:45', 'Friday': '10:45-21:45', 'Saturday': '10:45-21:45', 'Sunday': '0:0-20:0'}",1,43.589722,-116.285309,#1 Mongolian BBQ - Best Stir Fried Noodles In Boise,83709,51,3.5,ID
7606,12807 W Hillsbrough Ave,fwiASZN3eQ_g5lGQZKPkYA,"Restaurants, Chinese",Tampa,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}",0,28.029787,-82.638021,Cyber Takee Outee,33635,39,3.5,FL
7609,"1250 Seminole Blvd, Ste 5",yGTr-8aFWA1FDXiO1l86yA,"Restaurants, Chinese",Largo,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,27.904455,-82.7877551,China Express,33770,6,1.5,FL
7623,3691 W Waters Ave,urp71wTOT5uVuw0RsJE3MA,"Sushi Bars, Ramen, Asian Fusion, Restaurants, Japanese",Tampa,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",1,28.026399,-82.5026947,I ai Sushi,33614,153,4,FL
7632,25 S 19th St,j19dK4wX22MnVkqmxa-lWA,"Ice Cream & Frozen Yogurt, Thai, Vegan, Desserts, Japanese, Food, Restaurants",Philadelphia,"{'Monday': '12:0-22:0', 'Tuesday': '13:0-19:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",0,39.9526035,-75.17157141,Seventh Heaven,19103,63,4,PA
7639,13308-118 Avenue NW,41RbEZa99W2d_kTnYTp_mw,"Restaurants, Vietnamese, Vegan, Vegetarian, Soup",Edmonton,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,53.57037845,-113.5516439,Dang Good Restaurant,T5L 2L8,81,4.5,AB
7640,28775 US-19 N,gTKoJH4BWX67pVu-bRdsmw,"Food, Sushi Bars, Asian Fusion, Steakhouses, Japanese, Restaurants",Clearwater,"{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:30'}",1,28.033686,-82.737182,Kobe Japanese Steakhouse - Clearwater,33761,221,4,FL
7644,"1636 Rte 38, Ste 46",xTmFJvaS4DynZ_L4uEv6Ew,"Restaurants, Chinese",Lumberton,{'Monday': '0:0-0:0'},0,39.980312,-74.785655,Chef King,8048,5,3.5,NJ
7645,"38 W Victoria St, Ste 119",RW3nH6Au6pSCWxJhiGY03Q,"Japanese, Food, Live/Raw Food, Poke, Restaurants, Sushi Bars",Santa Barbara,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,34.42380493,-119.7072729,Big Eye Raw Bar,93101,106,4,CA
7649,5610 Meadowood Mall Cir,9ggQrirrHCzOTFoSv0Zyhw,"Thai, Restaurants, Asian Fusion",Reno,,1,39.4739637,-119.7794493,Ruby Thai Kitchen,89502,41,3,NV
7652,664 S Rivershore Ln,PxRt1rrcTxN3IbieAdRdTQ,"Japanese, Restaurants",Eagle,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '14:0-20:0'}",1,43.6884137,-116.3548346,Happy Teriyaki - Eagle,83616,74,4,ID
7653,2305 12th Ave S,IWRClXjIBarIbY7WUWV-ug,"Bars, Shaved Ice, Japanese, Nightlife, Restaurants, Food, Beer Bar, Noodles",Nashville,"{'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:0'}",1,36.1273778,-86.7893698,Locust,37204,73,4.5,TN
7669,9910 Frankford Ave,86glJ3ygYJV8HE-FClONsw,"Chinese, Restaurants",Philadelphia,,1,40.06496294,-74.98365315,Emperor's Garden Chinese Restaurant,19114,17,3.5,PA
7677,5223 N Orient Rd,WTrjHT-4njU6Mp2-G-NtVw,"Sushi Bars, Restaurants, Japanese",Tampa,"{'Friday': '17:0-0:0', 'Saturday': '17:30-0:0', 'Sunday': '12:0-0:0'}",1,27.991867,-82.372401,Rock 'N Raw,33610,41,3,FL
7680,119 S 21st St,_A8fAPebeoESxaDHbL2Z6w,"Asian Fusion, Japanese, Restaurants, Gluten-Free",Philadelphia,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",0,39.9511237,-75.1755163,Yoku,19103,16,3.5,PA
7683,325 Mullica Hill Rd,cQVNncooDIqP7z9gsAAWLQ,"Restaurants, Chinese",Glassboro,,1,39.711178,-75.126571,Hunan Wok,8028,16,2.5,NJ
7691,"5510 Lafayette Rd, Ste 230",pIBzdphPacqDW-P64F9Evg,"Seafood, Soup, Restaurants, Chinese",Indianapolis,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,39.8515318,-86.263116,Imperial Palace,46254,90,4.5,IN
7695,4356 Main St,bffLbfi1IEAff5C2IHJvFA,"Chinese, Restaurants",Philadelphia,"{'Monday': '13:0-20:0', 'Tuesday': '13:0-21:30', 'Wednesday': '13:0-21:30', 'Thursday': '13:0-21:30', 'Friday': '13:0-21:30', 'Saturday': '13:0-21:30', 'Sunday': '13:0-21:30'}",1,40.0253737,-75.2238628,Han Dynasty,19127,417,3.5,PA
7717,1670 Washington Ave,GIAgyEwEQITK7wZI_vhXIA,"Food Trucks, Restaurants, Food Court, Japanese Curry, Street Vendors, Food, Japanese, Food Delivery Services",Philadelphia,"{'Monday': '0:0-0:0', 'Saturday': '12:0-19:0'}",0,39.938374,-75.171071,Bangin' Curry Franklin,19146,77,5,PA
7719,435 5th Ave N,gydSKYChNcgZmOg6NiU64Q,"Bars, Sushi Bars, Restaurants, Seafood, Asian Fusion, Nightlife, Japanese",Saint Petersburg,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}",0,27.7777654,-82.6392707,Souzou Asian Kitchen,33701,179,3.5,FL
7720,54 W Congress,X7MWAvFSYDIXT8B8aXHAAg,"Restaurants, Thai",Tucson,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0'}",0,32.2218082,-110.9720586,Rice House,85701,17,3,AZ
7721,7134 Germantown Ave,QXHTyjutAlsL_esmT2vSqA,"Chinese, Restaurants",Philadelphia,,0,40.0590117,-75.1903488,New Imperial,19119,19,2,PA
7725,"298 Sam Ridley Pkwy E, Ste 160",daG8ZPHumqutbiLyjBe_1A,"Chinese, Restaurants",Smyrna,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",1,35.9960114,-86.497855,King Chef,37167,21,3.5,TN
7730,135 N Oaks Plz,p8vM2diSgG6yaHY0belyjA,"Restaurants, Chinese",Saint Louis,"{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-21:30'}",1,38.7001684,-90.2887853,Chop Suey Inn,63121,5,4,MO
7744,1159 S Pinellas Ave,VJT7VQTncH86sFQLqW4THg,"Restaurants, Chinese",Tarpon Springs,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,28.1367253,-82.7570697,China Express,34689,17,3,FL
7747,28A Trolley Sq,JQ__Ee1Uuw8bWUu8E2CjBQ,"Restaurants, Chinese",Wilmington,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-22:0'}",1,39.7579545,-75.5612849,Hong Kong Chinese Food Pick Up,19806,37,3.5,DE
7754,5390 West 38th St,Ik22OSmLPBhOr-oJIn3MvA,"Buffets, Restaurants, Chinese",Indianapolis,,1,39.82443529,-86.25404003,Pagoda Grill and Buffet,46254,6,4,IN
7782,"Hyatt House / Hyatt Pl, 325 N Florida Ave",FzsdmAlIGU8xsK4IcdBEMg,"Food, Street Vendors, Japanese, Restaurants",Tampa,"{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0'}",1,27.94813172,-82.45668871,Junmai Station,33602,9,5,FL
7785,47 Easton Rd,MqhQlbkYd9dShIEcPbmS_g,"Restaurants, Vietnamese",Willow Grove,"{'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '10:30-20:0'}",0,40.1426935,-75.1156564,Pho & Beyond,19090,367,4,PA
7798,601 Behrman Hwy,n5F28lHE8-zv3roaTh248w,"Restaurants, Chinese, Beauty & Spas, Hair Salons",Terrytown,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-22:0'}",1,29.9015245,-90.0182348,Best Wok,70056,39,4,LA
7813,10969 98 St NW,vnwbgn9HFpI4Vt3-x5tMbw,"Restaurants, Chinese",Edmonton,,1,53.5575959,-113.4927525,The Wokkery Restaurant,T5H 2P7,14,3.5,AB
7817,3380 N Eagle Rd,udPujlot5Djc3pXL_nH3BA,"Dim Sum, Chinese, Restaurants",Meridian,,1,43.63554713,-116.3536301,Wow Bao,83646,16,2.5,ID
7820,1110 S Wells Ave,nVH5s77APFZwabAg7g3xTw,"Japanese, Poke, Asian Fusion, Food Trucks, Food, Restaurants, Mexican, Tacos",Reno,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0'}",1,39.5145056,-119.8029336,Urban Crudos,89502,5,5,NV
7847,1809 W Waters Ave,9DUV6nau5YEAECh0djF2tg,"Chinese, Restaurants",Tampa,{'Monday': '11:0-21:30'},0,28.025624,-82.477553,Yummy Noodle House,33604,15,3,FL
7851,936 Virginia Ave,fuiVa2_MABIQS7pINKcoLw,"Thai, Restaurants",Indianapolis,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,39.7543726,-86.1418859,Siam Square,46203,632,4,IN
7865,1325 Central Park Dr,eYW8j9aiyao04Z16fFRzng,"Japanese, Restaurants, Sushi Bars",O Fallon,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",1,38.589075,-89.945672,Sake Sushi Bar and Grill,62269,113,4.5,IL
