,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
12541,734 W Main St,TRRzRiFkxYQJfvD7B2i6pg,"Restaurants, Chinese, Diners, American (Traditional), Breakfast & Brunch",Collegeville,,0,40.201255,-75.482654,Coconut Grove Bistro,19426,19,3.5,PA
12581,46 E Germantown Pike,Y3dk0YiQ532UyyqhsJgwQA,"Hotels & Travel, Restaurants, Hotels, Event Planning & Services, Chinese",Norristown,,0,40.1393001,-75.3097488,Northtowne China Inn,19401,7,3,PA
12596,5655 W Valencia Rd,Iv3xPoN_PE_09HdSnL5oEQ,"Asian Fusion, Chinese, Restaurants",Tucson,,1,32.131356,-111.086871,Ume,85757,93,3,AZ
12619,1980 W Orange Grove Rd,s1kYjopE0lDCe6Di9Kzv5Q,"Barbeque, Restaurants, Chinese",Tucson,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '10:0-19:30', 'Sunday': '10:0-19:30'}",1,32.324198,-111.009808,Nan Tian BBQ,85704,24,3.5,AZ
12674,4935 Sw Ave,nOdCrgxnVzefnpU1jmhvKQ,"Restaurants, Chinese",Saint Louis,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,38.6124165,-90.2686201,China Dish,63110,35,3.5,MO
12695,8037 W Fairview Ave,GxQqAlBts81cbP9h6rdluA,"Chinese, Restaurants, Mongolian, Specialty Food, Food",Boise,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:30'}",1,43.61839151,-116.2821595,Mongolian BBQ,83704,30,4,ID
12709,1214 Black Horse Pike,13yDsd3lYBR9pQSlcjk1XQ,"Chinese, Asian Fusion, Restaurants, Fast Food, Noodles",Glendora,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:0'}",0,39.8432117,-75.0702176,China Bowl,8029,7,3.5,NJ
12720,"624 Berkshire Blvd, Ste B",b_KNASMqfGU5ZuzU-LNy9Q,"Restaurants, Chinese",East Alton,"{'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-22:0'}",1,38.884747,-90.1010013,China Star Restaurant,62024,15,3,IL
12721,210 E Lancaster Ave,UWEYrlrigDPdOvwcl7PCCg,"Restaurants, Chinese, Soup, Noodles",Ardmore,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:30-22:0'}",1,40.004547,-75.2850043,Chung Sing Restaurant,19003,43,3.5,PA
12738,1214 N Black Horse Pike,MFmgVCNw4NCFe4Q14oiCjw,"Chinese, Bubble Tea, Food, Noodles, Restaurants, Chicken Wings, Fast Food",Gloucester Township,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,39.8432117,-75.0702176,Canton Express,8029,10,3.5,NJ
12747,2059 111 Street NW,oBmkr9cUmwOBA4hLi3-U-w,"Restaurants, Chinese",Edmonton,"{'Monday': '10:0-23:30', 'Tuesday': '10:0-23:30', 'Wednesday': '10:0-23:30', 'Thursday': '10:0-23:30', 'Friday': '10:0-23:30', 'Saturday': '10:0-23:30', 'Sunday': '10:0-23:30'}",1,53.4526562,-113.5137517,Good Buddy Chinese Restaurant,T6J 4V9,67,2.5,AB
12759,2803 Clifton Ave,Mdj5GGI5Zu1ETkNFnojDZQ,"Restaurants, Chinese",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}",1,36.158454,-86.8189748,Best Wok Chinese,37209,101,3.5,TN
12762,4543 N Illinois St,sp2K-I-h6Nf43k0UmFMsiA,"Chinese, Restaurants",Swansea,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-22:0'}",1,38.57082415,-89.98570821,New China Restaurant,62226,18,3,IL
12769,2207 Droste Rd,9KnTKfl4_XH5HuprnIgMBw,"Nightlife, Chinese, Restaurants, Bars, Lounges",Saint Charles,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '15:0-20:0'}",1,38.78807,-90.512752,Hong Kong Restaurant,63301,20,4,MO
12785,5870 East Broadway Boulevard.,wWNsibZNI14jKygnsOpu6w,"Fast Food, Chinese, Restaurants",Tucson,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}",1,32.2198444,-110.8655177,Panda Express,85711,14,1.5,AZ
12797,4935 Gulfport Blvd S,O_Pnq77cn8PgTdq1ecd4nA,"Chinese, Restaurants",Gulfport,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0'}",1,27.74933454,-82.7007149,Hong Kong,33707,15,3,FL
12800,882 Jacksonville Rd,-2KK9cqa26KZ1xrfOm9A7w,"Restaurants, Chinese",Ivyland,,0,40.2032886,-75.0760351,China Dragon,18974,30,3,PA
12804,3605 N Belt W,WPY4cegnq7NDBMe9KV6WPg,"Chinese, Restaurants",Belleville,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '16:0-21:30'}",0,38.5417809,-90.0097577,House of Chiu,62226,20,4,IL
12824,1106 Shackelford Rd,S44cH9_iPKIw9ni-WoiRrg,"Restaurants, Chinese",Florissant,,1,38.8126216,-90.348155,China King,63031,31,4,MO
12825,"123 Ewing Dr, Ste 8",9IC7SB4GLZi-oS-w85j5AA,"Chinese, Restaurants",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:30-22:0'}",1,36.2300372,-86.7610028,China Village,37207,30,3.5,TN
12849,1179 N McKnight Rd,D9LrenrSj83Bt9QBED7eCQ,"Karaoke, Nightlife, Cafes, Active Life, Food, Chinese, Restaurants",Saint Louis,,0,38.6740042,-90.3566321,Star Karaoke & Cafe,63132,5,3.5,MO
12895,3855 99 Street NW,e0iCFeakO_y2Jwjm8stW8w,"Chinese, Szechuan, Restaurants, Hot Pot",Edmonton,"{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:30'}",1,53.4732234,-113.4852708,Taste of Szechuan,T6E 6H6,12,4.5,AB
12913,112 Saundersville Rd,ndz5gn5knfCOdryATgMQVQ,"Chinese, Restaurants, American (New)",Hendersonville,,1,36.324879,-86.595919,China Buffet & Grill,37075,31,2.5,TN
12927,3605 S Carrollton Ave,GUgIOkipkxvabF5jQCctVQ,"Chinese, Restaurants",New Orleans,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,29.964386,-90.110862,Five Happiness Chinese Restaurant,70118,319,3,LA
12943,6433 N Oracle Rd,yIw9QbMZgwqNBsyuO5_kkQ,"Beer, Wine & Spirits, Chinese, Food, Restaurants",Tucson,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '12:0-20:30', 'Sunday': '12:0-20:30'}",1,32.3237304,-110.9757008,Golden Dragon,85704,111,3.5,AZ
12960,"160 N Gulph Rd, Ste 1021",njuDn4EZ1CIePWjrwg8Bcg,"Restaurants, Shopping, Shopping Centers, Chinese",King of Prussia,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,40.0879088,-75.393507,Canton,19406,11,3.5,PA
12988,1506 Memorial Blvd,SL5NMonPpul4mz9_YCgC4w,"Restaurants, Chinese",Springfield,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}",1,36.4993428,-86.8817563,Fortune Village,37172,25,4,TN
12989,6010 E. 82nd Street,lzpUmq4lc2liO2q8A6WoCg,"Fast Food, Restaurants, Chinese",Indianapolis,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:0'}",1,39.9057952,-86.0646295,Panda Express,46250,17,2,IN
13021,145 Lapalco Blvd,5RP9gL2E-rZPet_2jOqp8A,"Chinese, Restaurants",Gretna,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0'}",1,29.8808402,-90.0235031,Wok To Go,70056,14,3.5,LA
13037,4611 Alabama Ave,6RxJLsIoRSkUfvOxYP0sKQ,"Taiwanese, Chinese, Restaurants",Nashville,{'Saturday': '16:30-19:30'},1,36.1530043,-86.8433279,Mama Yang and Daughter,37209,17,5,TN
13049,33 Rittenhouse Pl,aTHqsBXlXNeyGbEbSTTGFQ,"Restaurants, Chinese",Ardmore,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-22:0'}",1,40.00612297,-75.29005731,Golden Bowl,19003,131,3.5,PA
13091,1247 Horseshoe Pike,Ma63jBFq7j2EvpaNBzBP-A,"Restaurants, Chinese",Downingtown,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}",1,40.0371413,-75.7679914,China Moon,19335,31,3,PA
13100,622 S 2nd St,ra6Ejpr6Y5nJL1Um6pzTdg,"Restaurants, Chinese, Dim Sum",Philadelphia,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",1,39.9405417,-75.1459758,Mustard Greens Restaurant,19147,97,4,PA
13162,"4337 Butler Hill Rd, Ste E",NQnvzw_DvTdJuRWutJ_0Sg,"Chinese, Restaurants, Asian Fusion",Saint Louis,"{'Monday': '10:45-21:45', 'Tuesday': '10:45-21:45', 'Wednesday': '10:45-21:45', 'Thursday': '10:45-21:45', 'Friday': '10:45-22:30', 'Saturday': '10:45-22:30', 'Sunday': '11:45-21:45'}",0,38.4863035,-90.35848598,Panda,63128,14,4,MO
13190,10505 St Charles Rock Rd,cQAH1C_t4RMsT2fQIGrDFw,"Chinese, Restaurants",Saint Louis,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-22:0'}",1,38.730815,-90.3858807,Panda Restaurant,63074,42,4,MO
13194,386 White Horse Pike,KRitEKcE6ZDeget3GGRTsw,"Chinese, Restaurants",Atco,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}",1,39.7683903,-74.8941124,Harbor Asian Restaurant,8004,6,4,NJ
13207,8534 Watson   Rd,ebeyTymni8X8v1gEHgtuaw,"Restaurants, Chinese",Saint Louis,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,38.564807,-90.35691,First Wok Buffet,63119,16,2,MO
13225,7325 Manchester Ave,CSCiAmyh5veo4C3jkwjWqA,"Seafood, Restaurants, Chinese",Maplewood,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '11:30-22:0'}",1,38.61285235,-90.31927507,St Louis Kitchen,63143,65,3,MO
13232,9708 Pyramid Way,u5ut1O3T5m22ly6EATA6mQ,"Restaurants, Chinese",Sparks,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,39.639046,-119.709402,Hong Kong Express,89441,65,3.5,NV
13261,2266 Murfreesboro Pike,LuHb5HCrsGKN5VvekMOmuQ,"Chinese, Seafood, Restaurants, Soup",Nashville,"{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}",1,36.0890145,-86.6482185,No 1 Chinese Restaurant,37217,23,2.5,TN
13325,677 Franklin St,ygZLyV7MO8r2oKizQ6sI-g,"Restaurants, Chinese",Trenton,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-23:0'}",1,40.209108,-74.738219,Golden Dragon,8611,6,4.5,NJ
13326,10839 W Florissant Ave,pLJKpk57xNCZVeSTKea28w,"Restaurants, Chinese",Saint Louis,,1,38.7676798,-90.2822931,New Chong Weh,63136,5,3,MO
13332,1370  S Range Line Rd,xzDBoVc1QfPzq9MsSE8T1A,"Chinese, Restaurants",Carmel,"{'Monday': '16:30-20:0', 'Tuesday': '16:30-20:0', 'Wednesday': '16:30-20:0', 'Thursday': '16:30-20:0', 'Friday': '16:30-20:30', 'Saturday': '16:30-20:30', 'Sunday': '16:30-20:0'}",1,39.958735,-86.1277485,Mandarin House,46032,115,3,IN
13340,"9700 105 Ave NW, Suite 168",U-fs6PO3Sg3xKGi9Wqzbkw,"Hot Pot, Restaurants, Chinese",Edmonton,"{'Monday': '16:30-23:0', 'Tuesday': '16:30-23:0', 'Wednesday': '16:30-23:0', 'Thursday': '16:30-23:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '16:30-23:0'}",1,53.549162,-113.4886588,Liuyishou Hotpot Edmonton,T5H 4J1,7,4,AB
13363,642 Twin Aire Dr,z2T2XoI9IykDGGeqHa_-SQ,"Chinese, Restaurants",Indianapolis,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,39.7582541,-86.1153127,General Tso Inn,46203,36,4,IN
13379,6370 East Golf Links Road,XizJ8cE3ciU0SeLSTlJb2g,"Restaurants, Fast Food, Chinese",Tucson,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-22:0'}",1,32.1915058,-110.8561767,Panda Express,85730,51,2,AZ
13462,225 N 11th St,nFFCuRvcmvStV4Mwl6gFBg,"Soup, Vegetarian, Restaurants, Chinese",Philadelphia,"{'Monday': '11:0-15:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '13:0-21:30', 'Sunday': '16:0-21:30'}",0,39.956394,-75.157096,Veggie Lovers,19107,137,3.5,PA
13481,10598 Old Olive St Rd,z1k4Fn6gTZdgx0IfkbvrBw,"Restaurants, Pan Asian, Chinese, Asian Fusion, Nightlife, Bars",Creve Coeur,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",0,38.6736385,-90.41150847,Stir Crazy Fresh Asian Grill,63141,132,3,MO
13489,6130 Madison Ave,Jv8lYSZPxY0rzkSpgo7BIw,"American (Traditional), Diners, Breakfast & Brunch, Chinese, Chicken Wings, Restaurants",Berkeley,{'Monday': '0:0-0:0'},0,38.7488639,-90.3342413,Big Boyz Burgers and More,63134,22,4,MO
13504,10824 - 97 Street NW,doXrSxu1hoYiQNlmyWS5yw,"Restaurants, Desserts, Food, Chinese, Coffee & Tea",Edmonton,"{'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:0'}",0,53.5539179,-113.4904704,Dessert Island,T5H 2M3,5,4,AB
13558,7811 US 31 S,7d9X9wnm_35UcdJRJNu_Sw,"Restaurants, Chinese",Indianapolis,"{'Monday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-22:0'}",1,39.652946,-86.136276,China King,46227,22,4,IN
13575,832 Bethlehem Pike,N4Y4xjyAjBhiacMp6LlD6w,"Chinese, Restaurants",Spring House,"{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '14:0-21:30'}",1,40.180804,-75.225813,Mandarin Inn,19477,23,3.5,PA
13591,1800 Galleria Blvd,nAd3BP1_c7cBAby3MVOvVA,"Restaurants, Chinese",Franklin,,1,35.956482,-86.814484,China Max,37067,10,2.5,TN
13601,709 S Broadway,AfJGl98uhjhRTYJbhDPuuQ,"Chinese, Restaurants",Pennsville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",0,39.613145,-75.504503,Asian Cafe,8070,12,3.5,NJ
13630,300 Pleasant Grove Rd,SpRO8L2yZGNcHQPs0uak-Q,"Chinese, Restaurants, Fast Food",Mount Juliet,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:30'}",1,36.178625,-86.513071,Panda Express,37122,24,2.5,TN
13640,1001 Race St,T9C1od-JorSPXwXgzSqM9Q,"Seafood, Chicken Shop, Restaurants, Chinese",Philadelphia,"{'Monday': '16:0-3:0', 'Tuesday': '16:0-3:0', 'Wednesday': '16:0-3:0', 'Thursday': '16:0-3:0', 'Friday': '16:0-3:0', 'Saturday': '16:0-3:0', 'Sunday': '16:0-3:0'}",1,39.95549425,-75.1559746,David's Mai Lai Wah,19107,522,3,PA
13645,2221 State St,yUeQqByQ53UqPm8T9YtvoA,"Restaurants, Chinese",East Saint Louis,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0'}",1,38.6172464,-90.1296665,Young's Chop Suey,62205,7,3,IL
13662,3849 Gravois Ave,uBbhjkxcl_MStbWQkcQ_Xg,"Restaurants, Chinese",Saint Louis,"{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,38.5939321,-90.250508,China King,63116,35,3.5,MO
13719,"1760 S Meridian Rd, Ste 102",qibDo7L7chTUKMMaMsXKzg,"Restaurants, Chinese",Meridian,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}",1,43.5889037,-116.3930607,Red Pavilion Mandarin Cuisine,83642,309,4,ID
13728,"800 N Easton Rd, Ste 8",eFKG-I-rfuBmzWlDoiZwRQ,"Restaurants, Chinese",Doylestown,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '14:0-21:0'}",1,40.3320849,-75.1305488,Chin's Kitchen,18902,72,3,PA
13752,1110 Pinellas Bayway S,JgiLG2kIDjBZfERKxcsJSA,"Chinese, Restaurants",Tierra Verde,"{'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-21:0'}",1,27.675727,-82.726454,Wong Lee's Chinese Cuisine,33715,23,3.5,FL
13827,3219 Chichester Ave,Y4yzcuNNi2Lh8WEfr5dEtg,"Restaurants, Chinese",Upper Chichester,,1,39.8365068,-75.441688,Chinatown Chinese Restaurant,19061,5,3,PA
13845,6158 N US Hwy 41,EmMTdZFkqQRbUL87Tl0Pfg,"Restaurants, Chinese",Apollo Beach,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,27.7666536,-82.39533089,China Star,33572,32,4,FL
13859,2900 Market St,PiqjvD5Ed786-IcHG1UZXQ,"Chinese, Restaurants",Saint Louis,"{'Monday': '11:0-19:30', 'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '12:0-19:30'}",0,38.6307789,-90.22203,Wok House,63103,5,3.5,MO
13875,4800 Chef Menteur Hwy,wlRUC49YirsCBdv7wa3cmg,"Chinese, Restaurants",New Orleans,,0,30.0055722,-90.0328719,Min Moon,70126,13,3.5,LA
13896,2916 Cleary Ave,T-TcOwCF07zKTskdF6tf7A,"Restaurants, Chinese",Metairie,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-19:30', 'Wednesday': '12:0-19:30', 'Thursday': '12:0-19:30', 'Friday': '12:0-19:30', 'Saturday': '12:0-19:30'}",1,30.0003611,-90.1724349,Young's Fortune Restaurant,70002,39,3.5,LA
13924,2647 S 13th St,LCXRkGG1RhisKLVTHH3jiQ,"Chinese, Asian Fusion, Restaurants, Sushi Bars",Philadelphia,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,39.9167625,-75.1690051,Asian Fusion & Steak,19148,43,3.5,PA
13954,"800 Bustleton Pike, Ste A5",9xJMeK0cQa4mB60b3_tUyw,"Restaurants, Chinese",Richboro,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '14:0-21:30'}",1,40.2090364,-75.0115981,Hong Kong Gourmet,18954,32,3.5,PA
13967,440A St Albert Road,nPxa63eD2jZNYGgEGwpjZQ,"Caterers, Restaurants, Chinese, Event Planning & Services",St Albert,,1,53.646307,-113.6282017,Golden Dynasty Restaurant Chinese & Western Cuisine,T8N 5J9,8,1.5,AB
13972,727 W Lumsden Rd,QhFHEsM0vXQVSqjT9-1Ybw,"Restaurants, Chinese",Brandon,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-22:0'}",1,27.9219779,-82.2958557,General 1,33511,5,3,FL
13975,2788 E Fowler Ave,gytqFU8j-b6dpNcLEwMDYQ,"Custom Cakes, Restaurants, Chinese, Food, Bakeries",Tampa,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",1,28.0554909,-82.4274108,Sweet Buns Bakery,33612,151,4.5,FL
13980,120 W Swedesford Rd,ZiAN059-ILJnFNta9t--NA,"Sushi Bars, Chinese, Asian Fusion, Restaurants",Devon,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}",0,40.0705214,-75.4379677,Shangrila,19333,56,3.5,PA
13992,1444 Bethlehem Pike,ZiufdeYh_r6-uykrQRfrTw,"Chinese, Restaurants",Flourtown,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,40.103852,-75.212242,Queen Chinese Restaurant,19031,24,3.5,PA
14012,4523 Nolensville Rd,RvCts4WHzsJA3fTpQUN7sQ,"Restaurants, Dim Sum, Chinese",Nashville,,0,36.0706927,-86.7246225,Ouyang House,37246,6,2,TN
14023,9132 118 Avenue NW,TjkZr6j8NiaDHEYk5-NL_w,"Restaurants, Chinese",Edmonton,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",1,53.5705512,-113.4820919,Green Onion Cake Man,T5B 0V1,25,4.5,AB
