,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
16790,5628 Nolensville Pike,YaEwp8emNzySe-d0MKVbOw,"Sushi Bars, Japanese, Korean, Asian Fusion, Restaurants",Nashville,"{'Monday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:30'}",1,36.04723564,-86.7098419,Midori Japanese Korean Restaurant,37211,151,4,TN
17049,"1201 Villa Pl, Ste 101",pWpi_cCH8IxwWy7pRmtq2w,"Japanese, Sushi Bars, Restaurants, Seafood, Asian Fusion",Nashville,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:30-19:0'}",0,36.1430062,-86.7923326,Nomzilla! Sushi Et Cetera,37212,47,3.5,TN
17731,7079 Hwy 70 S,EPZFFN08cNd_tfycvhCvUQ,"Japanese, Restaurants",Nashville,,0,36.07473828,-86.91992819,Tokyo Japanese Cuisine,37221,23,3,TN
19097,"1000 Gallatin Ave, Ste A",FnEWE7CdxTolKWEgVKAlsg,"Salad, Japanese, Bars, Asian Fusion, Sushi Bars, Vegan, Restaurants, Cocktail Bars, Nightlife",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",1,36.1886096,-86.7467446,Nomzilla! Sushi Et Cetera,37206,203,4,TN
21312,,NCJkOqbMpeONS2LXwlUy-Q,"Japanese, Food, Restaurants, Ramen, Food Trucks",Nashville,,0,36.1604644,-86.5905371,Smokin' Bowls,37076,13,4,TN
23367,1703 Portland Ave,8wRT3Bt0LUtXeh1-dqTs0Q,"Restaurants, Juice Bars & Smoothies, Tapas/Small Plates, Bubble Tea, Japanese, Ramen, Food",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,36.1326883,-86.7963546,Funtime Ramen & Tea Bar,37212,59,4,TN
26471,2300 Elliston Pl,w__UZfNB79VSXmFUWhAVyA,"Japanese, Asian Fusion, Desserts, Sushi Bars, Food, Restaurants, Sandwiches, Burgers",Nashville,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-22:0'}",0,36.1501131,-86.8056986,Nama Sushi Bar,37203,308,3.5,TN
26580,1104 Division St,aDgughL1vDootnXe5kUWGQ,"Bars, Ramen, Food, Restaurants, Japanese, Cocktail Bars, Bubble Tea, Nightlife",Nashville,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-20:0', 'Sunday': '17:0-20:0'}",1,36.1511805,-86.7833044,Otaku Ramen,37203,740,3.5,TN
26918,"6900 Lenox Village Dr, Ste 28",7gvhTYbmnyAiGuG-TRlf8A,"Restaurants, Japanese, Sushi Bars",Nashville,"{'Monday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",0,36.02468879,-86.71175297,Sushime,37211,92,3.5,TN
27383,2002 Richard Jones Rd,AFfCl78WtJcFpH-UEFG6fw,"Restaurants, Sushi Bars, Japanese",Nashville,"{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '12:0-21:0'}",0,36.1050082,-86.8116074,Kohana Japanese Restaurant,37215,77,3,TN
27725,441 Opry Mills Dr,6pmFo4zyeap__Tb1Rj-4ow,"Restaurants, Japanese",Nashville,,1,36.20273232,-86.69272329,Maki of Japan,37214,14,2.5,TN
28452,"604 Gallatin Ave, Ste 201",gutmUqtDfbNsImXOX3Zo4Q,"Sushi Bars, Japanese, Food, Ramen, Restaurants",Nashville,,0,36.182893,-86.749172,Otaku South Ramen,37206,53,3.5,TN
28871,505 12th Ave S,qMrWq1CimcZlE02mIBH9SQ,"Izakaya, Tapas/Small Plates, Japanese, Sushi Bars, Bars, Beer Bar, Nightlife, Restaurants",Nashville,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-1:0', 'Sunday': '17:0-22:0'}",0,36.1518938,-86.784659,Bar Otaku,37203,79,4,TN
29181,2057 Scarritt Pl,60P_f-X24tukCIlnWiOkbg,"Korean, Restaurants, Asian Fusion, Sushi Bars, Japanese",Nashville,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",0,36.14572764,-86.79852984,Funk Seoul Brother,37212,62,4,TN
29696,"1100 Fatherland St, Ste 101",vSvbdFKfr6u5-zykn49CWA,"Korean, Japanese, Sushi Bars, Restaurants",Nashville,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0'}",1,36.1739128,-86.7500837,Maru Sushi & Grill - East Nashville,37206,164,4.5,TN
31199,3736 Annex Ave,zEx7aJ4BFOGizSv39DgOaA,"Japanese, Sushi Bars, Restaurants",Nashville,"{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-21:0'}",0,36.140916,-86.8830387,Fujiyama,37209,38,3.5,TN
31451,"604 Gallatin Ave, Ste 203",AWscUqDFoXF03qIApherGw,"Japanese, Bubble Tea, Food, Izakaya, Ramen, Nightlife, Restaurants, Bars",Nashville,"{'Monday': '0:0-0:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",1,36.1830924,-86.7493737,Otaku Ramen ,37206,22,3.5,TN
31851,109 2nd Ave N,WrgdQF8kzvONbZctSPlF4A,"Sushi Bars, Japanese, Restaurants",Nashville,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}",0,36.162124,-86.775627,Ichiban,37201,144,4,TN
33616,2204 Elliston Pl,hyqQrok-ZwXUASBVLGWBuQ,"Restaurants, Japanese, Sushi Bars",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '12:0-22:30'}",1,36.151618,-86.8042339,O'Sake,37203,159,4,TN
35298,2127 Belcourt Ave,RViM0VNKLYaqqxh9Rd1d6w,"Ramen, Restaurants, Japanese, Asian Fusion, Noodles",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-1:0'}",1,36.1366833,-86.8032422,Shokku Ramen,37212,75,3,TN
35434,1526 Demonbreun St,-6nqH2tdNHQdqb8LvILlBw,"Sushi Bars, Korean, Japanese, Specialty Food, Restaurants, Ethnic Food, Food",Nashville,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '15:30-20:30', 'Sunday': '16:0-21:0'}",0,36.1529868,-86.7906645,Sushiyobi,37203,123,3.5,TN
35625,2300 Elliston Pl,y5OovQyNsJ77O0AR2XPIww,"Sushi Bars, Restaurants, Nightlife, Japanese, Bars",Nashville,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:30', 'Saturday': '16:30-22:30', 'Sunday': '16:30-21:0'}",1,36.1501104,-86.8057335,I Love Sushi Nashville,37203,58,4,TN
35818,"1900 Eastland Ave, Ste 105",OZi0fOn8-ISUwhEAWC_8Gg,"Izakaya, Ramen, Japanese, Pubs, Cocktail Bars, Food, Specialty Food, Restaurants, Ethnic Food, Nightlife, Bars",Nashville,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}",1,36.18156452,-86.73558264,Two Ten Jack,37206,716,4,TN
36739,2007 Division St,wNwNaaoMsaObsCwCENhs_A,"Restaurants, Event Planning & Services, Japanese, Party & Event Planning, Sushi Bars",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,36.148501,-86.798614,Ken's Sushi Japanese Restaurant,37203,73,3.5,TN
38108,1719 W End Ave,QMd8dvffw-gU3HLP3kZ52A,"Restaurants, Japanese",Nashville,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '16:30-22:30', 'Sunday': '16:30-22:30'}",0,36.1527544,-86.7954988,Goten Japanese Restaurant,37203,79,2.5,TN
39595,8016 Hwy 100,OHhnQl0JCH6ApyivewNOcA,"Restaurants, Japanese, Sushi Bars",Nashville,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30'}",0,36.0470955,-86.95144615,Kyoto Japanese Restaurant,37221,47,3.5,TN
41956,914 Woodland St,ZHe0EmniM0IYEaNQdpfkdQ,"Japanese, Restaurants, Sushi Bars",Nashville,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",1,36.17499234,-86.75529293,Sushi Circle,37206,72,4.5,TN
42033,1722 West End Ave,M8vKFvhRr_O31F5R9UGQWA,"Restaurants, Hot Pot, Japanese, Cafeteria, Barbeque",Nashville,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '12:0-22:30', 'Friday': '12:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-22:0'}",1,36.1532782,-86.7960217,Shabu Shabu,37203,69,4,TN
42800,"210 25th Ave N, Ste 100",i9d__NEIlcNx2V55_HMelg,"Steakhouses, Food, Specialty Food, Japanese, Restaurants",Nashville,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '16:30-22:30', 'Sunday': '13:0-21:0'}",0,36.1484397,-86.8086611,Kobe Steaks Japanese Restaurant,37203,74,2.5,TN
43409,,iryqT-RFwl7erA4MDAuLyg,"Caribbean, Food Stands, Street Vendors, Restaurants, Sandwiches, Food Trucks, Food, Asian Fusion, Korean, Japanese",Nashville,,0,36.1410253,-86.6711817,Funk Seoul Brother,37214,81,4,TN
43758,2119 Belcourt Ave,uiTjhohw9sCx4eEws6piaA,"Japanese, Sushi Bars, Burgers, Seafood, Restaurants",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,36.1365798,-86.8025359,Sushi 88,37212,144,2.5,TN
44048,2414 Elliston Pl,qKqFapSyetWSmMC19sVHLA,"Poke, Seafood, Japanese, Food, Hawaiian, Restaurants",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,36.1483116,-86.8080978,Poke Bros,37203,102,4,TN
44122,3720 Dickerson Pike,sIvyU6HY-Zdyy4mMCY700A,"Food Trucks, Japanese, Food, Teppanyaki, Restaurants, Sushi Bars, Seafood",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '15:30-21:0'}",1,36.2607463,-86.75793081,Bang Bang Hibachi Grill & Sushi,37207,69,4,TN
45871,"6688 Nolensville Pike, Ste 102",u41uezgA8pp1wrNrpP1HvQ,"Sushi Bars, Japanese, Restaurants, Steakhouses",Nashville,"{'Monday': '16:0-21:30', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '11:0-21:0'}",0,36.00047293,-86.69261455,Oya Japanese Steakhouse,37027,32,4,TN
46280,2057 Scarritt Pl,LIVL3r0LDrKl2RwbQ6TY8w,"Restaurants, Sushi Bars, Japanese",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",0,36.14604074,-86.79915936,GoGo Sushi,37212,82,3.5,TN
46982,4109 Charlotte Ave,1wbIkxqILqNjp6aNe5mr6A,"Japanese, Restaurants, Ramen",Nashville,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-20:0', 'Sunday': '16:0-20:0'}",1,36.1519932,-86.836543,Otaku Ramen,37209,25,3,TN
2093,632 S Carrollton Ave,Kx8rdHWeYNQa7z_Ague-DQ,"Ramen, Poke, Food, Japanese, Restaurants",New Orleans,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",0,29.9438663,-90.1337795,Momo Ramen + Poke,70118,73,3,LA
3820,1130 S Clearview Pkwy,q39t6-a47CLf1RTyqu9CYg,"Japanese, Restaurants, Sushi Bars",New Orleans,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",1,29.96157574,-90.18482067,Sake Cafe of Elmwood,70123,110,3,LA
4505,8550 Pontchartrain Blvd,Yp8gbMuCXIWJWoRvkOJcGA,"Restaurants, Sushi Bars, Japanese",New Orleans,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0'}",0,30.0213754,-90.1147367,Wasabi Sushi & Asian Grill,70124,57,3.5,LA
5572,"600 Decatur St, Ste 206A",CTAQDdtQbVpGw5FysZ6cEA,"Food, Japanese, Restaurants, Hawaiian, Food Stands, Poke, Sushi Bars, Noodles",New Orleans,"{'Monday': '10:0-18:30', 'Tuesday': '10:0-18:30', 'Wednesday': '10:0-18:30', 'Thursday': '8:30-21:0', 'Friday': '10:0-18:30', 'Saturday': '10:0-18:30', 'Sunday': '10:0-18:30'}",1,29.95607907,-90.06316157,Jazz Sushi Bar,70130,54,4,LA
6428,234 Loyola Ave,uKSePOaOftBQpu7bJBtrZA,"Restaurants, Japanese, Live/Raw Food",New Orleans,,1,29.953614,-90.074921,Kais,70112,14,4.5,LA
7089,5163 General De Gaulle Dr,N_l-7ph7JJ6UchQfZIkUcA,"Sushi Bars, Restaurants, Asian Fusion, Japanese",New Orleans,"{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:30-21:30'}",1,29.91145098,-90.0004201,Oishii Sushi House,70131,79,4.5,LA
7214,111 Tchoupitoulas St,J1bG9ezYHMkzqV1yRsVtQQ,"Sushi Bars, Restaurants, Japanese",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,29.9508415,-90.0665566,Geisha Sushi Bistro,70130,325,3.5,LA
8752,823 Fulton St,tsaifr1x7MHWsUngvZ1SQA,"Sushi Bars, Cajun/Creole, Restaurants, Nightlife, Japanese, Bars",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '17:30-22:30', 'Wednesday': '17:30-22:30', 'Thursday': '17:30-22:30', 'Friday': '17:30-0:0', 'Saturday': '17:30-0:0', 'Sunday': '17:30-22:30'}",1,29.943959,-90.065392,Rock-n-Sak?? Bar & Sushi,70130,339,3.5,LA
9039,7912 Earhart Blvd,HV7AHORTkLqIfhR-tpRmzg,"Restaurants, Sushi Bars, Food, Japanese, Asian Fusion",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '14:0-21:0', 'Saturday': '11:0-21:0'}",1,29.9600836,-90.1134502,Asuka Sushi & Hibachi,70125,307,4.5,LA
9160,3214 Burgundy St,3lbhIJ8i-dHzMNtC-FW8tA,"Japanese, Restaurants",New Orleans,"{'Wednesday': '18:0-23:0', 'Thursday': '18:0-23:0', 'Friday': '18:0-23:0', 'Saturday': '18:0-23:0'}",1,29.96498264,-90.0425713,Nagomi,70117,24,5,LA
9699,310 N Carrollton Ave,TAuGNUCQ00CVPfCzsFipXg,"Japanese, Restaurants, Sushi Bars, Noodles",New Orleans,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",0,29.9761485,-90.098716,Little Tokyo Japanese Restaurant,70119,143,3,LA
9713,5130 Freret St,ft6I8fOrKQtVdM_trVXk8A,"Restaurants, Sushi Bars, Japanese",New Orleans,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0'}",1,29.9348227,-90.1101383,Origami,70115,217,3.5,LA
10133,1340 S Carrollton Ave,q1whmG4Jdift2yL5nSJR_Q,"Sushi Bars, Restaurants, Japanese",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '12:0-21:0'}",1,29.94875305,-90.1285501,Hangout Ramen,70118,24,4.5,LA
10210,2809 St Claude Ave,hdsSqJ6XotB8LUyWjM0LKQ,"Food, Hawaiian, Restaurants, Poke, Japanese",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-16:30', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}",1,29.96875792,-90.04784781,Poke-chan,70117,134,4.5,LA
11304,4920 Prytania St,0ZeGH15LV98FuijA1XrWoA,"Asian Fusion, Japanese, Restaurants, Sushi Bars",New Orleans,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30'}",0,29.9243916,-90.1084046,Kyoto,70115,131,3.5,LA
15563,3580 Holiday Dr,FNwvXKcoN_WZzOOKqrfFAQ,"Japanese, Restaurants, Sushi Bars",New Orleans,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-21:0'}",1,29.918858,-90.0163841,Umi 2,70114,97,4.5,LA
19734,3301 S Carrollton Ave,5rScKeYVjFk8VahsvJv9QA,"Japanese, Sushi Bars, Restaurants, Fast Food, Asian Fusion",New Orleans,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '16:0-22:30', 'Sunday': '11:30-22:0'}",1,29.96233463,-90.11329597,Mikimoto,70118,394,4,LA
21266,1913 Royal St,I-23nT_0H9lEW8qFHLQ1pA,"Restaurants, Ramen, Bars, Nightlife, Sushi Bars, Japanese",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:30', 'Wednesday': '12:0-21:30', 'Thursday': '12:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}",1,29.964448,-90.05915,Royal Sushi & Bar,70116,194,4.5,LA
21443,920 Poydras St,AperXbtpt4FH6fvJFOirUA,"Restaurants, Japanese",New Orleans,,0,29.9500396,-90.073689,Horinoya,70112,87,3.5,LA
23146,4821 Prytania St,jmxU6DUjVaSbxxXoA28VWg,"Sushi Bars, Restaurants, Japanese",New Orleans,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,29.924836,-90.107078,Osaka Kohai,70115,37,3.5,LA
23461,525 Frenchmen St,ILUd8DXxX21FOgUmE4bTLA,"Tapas Bars, Bars, Restaurants, Nightlife, Japanese",New Orleans,"{'Monday': '18:30-23:30', 'Tuesday': '18:30-23:30', 'Wednesday': '18:30-23:30', 'Thursday': '18:30-23:30', 'Friday': '18:30-1:0', 'Saturday': '18:30-1:30', 'Sunday': '18:30-23:30'}",0,29.9630993,-90.057714,Yuki Izakaya,70116,201,4,LA
24119,1117 Montegut St,uKXw5zfNtNw_eJW2arHLFw,"French, Japanese, Tapas/Small Plates, Restaurants, Bars, Wine Bars, Nightlife",New Orleans,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",1,29.9685787,-90.0456731,N 7,70117,206,4,LA
25312,"400 Lafayette St, Ste 101",yKAOohng_AJl22LgjBPl1g,"Asian Fusion, Japanese, Restaurants, Barbeque",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,29.9476107,-90.068071,Gyu-Kaku Japanese BBQ,70130,319,4.5,LA
25762,8116 Hampson St,5uPdoWQNjYkrpRmy9AonSw,"Restaurants, Japanese, Sushi Bars",New Orleans,"{'Monday': '16:30-20:30', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '16:30-20:30', 'Saturday': '12:0-20:30', 'Sunday': '12:0-20:30'}",1,29.944138,-90.133964,Hana Japanese Restaurant,70118,185,3.5,LA
27105,"1837 Magazine St, Ste B",tWoJMHMU-KUEeOFAcpENdg,"Japanese, Ramen, Restaurants",New Orleans,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",1,29.9317953,-90.0738372,Union Ramen,70130,152,4.5,LA
27482,8433 Oak St,TjXbh5PwgCOFkvbi0_qrmA,"Tapas/Small Plates, Japanese, Restaurants, Sushi Bars",New Orleans,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-22:0'}",0,29.95015282,-90.13285368,Ninja Restaurant,70118,223,3,LA
32629,801 Magazine St,VJlR5mFR86Tap9S2qEMFoQ,"Restaurants, Hawaiian, Japanese, Sushi Bars, Food, Poke",New Orleans,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,29.9451704,-90.0696037,Aloha Lei,70130,29,4.5,LA
34099,310 N Carrollton Ave,V30n7ngQ35CD9Il1dNkDhA,"Restaurants, Sushi Bars, Ramen, Japanese, Teppanyaki",New Orleans,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,29.97615573,-90.09822182,Ikura Hibachi and Sushi,70119,165,3.5,LA
34606,2830 Magazine St,6Y61FisC5lEVxLEaMzyUUQ,"Seafood, Sushi Bars, Restaurants, Japanese",New Orleans,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '12:0-22:30'}",1,29.9256451,-90.0830358,Sake Cafe Uptown,70115,353,3.5,LA
34870,5608 Citrus Blvd,bWJbqXuyEgGr7Q8Xf8HUwA,"Diners, Sushi Bars, Japanese, Restaurants",New Orleans,"{'Monday': '16:30-20:15', 'Tuesday': '16:30-20:15', 'Wednesday': '16:30-20:15', 'Thursday': '16:30-20:15', 'Friday': '16:30-20:45', 'Saturday': '16:30-20:45'}",1,29.9646506,-90.1948353,Kyoto 2,70123,106,4,LA
35439,7537 Maple St,ZduAY9t4GjTq5CGh5j7oqA,"Sushi Bars, Japanese, Restaurants",New Orleans,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",0,29.9412658,-90.1285012,Kakkoii Japanese Bistreaux,70118,45,4,LA
37128,4226 Magazine St,pSgZ6x48zgkbWucfzswkzg,"Soul Food, Asian Fusion, Noodles, Restaurants, Japanese, Ramen",New Orleans,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}",1,29.9208153,-90.0998143,Nomiya,70115,258,4.5,LA
