,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
17517,605 Metairie Rd,Hh-lUvqYOnf7E6-fqAKzNA,"Vietnamese, Restaurants",Metairie,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",1,29.9873134,-90.1297928,Rolls N Bowls,70005,174,4,LA
20665,6601 Veterans Memorl Blvd,a-d3NorgIbUOn67fd1L0TQ,"Restaurants, Thai",Metairie,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",0,30.0061478,-90.21269,Siamese,70003,66,3.5,LA
22577,5000 1/2 W Esplanade Ave,03sqfUjXdEtZCUxVFxXntQ,"Japanese, Restaurants, Sushi Bars, Asian Fusion, Vietnamese",Metairie,"{'Monday': '11:15-19:45', 'Tuesday': '11:15-19:45', 'Wednesday': '11:15-19:45', 'Thursday': '11:15-19:45', 'Friday': '11:15-19:45', 'Saturday': '11:15-19:0'}",1,30.016687,-90.198954,Fusion Cafe,70006,95,4.5,LA
24224,3208 Clearview Pkwy,mbzW1gqMXxy5hDkB3h2tmg,"Cafes, French, Vietnamese, Bakeries, Restaurants, Food",Metairie,"{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",1,30.00424383,-90.18578327,Chez Pierre French Bakery & Cafe,70006,126,3.5,LA
25513,3413 Veterans Memorial Blvd,dTDBXOnGK0w96L79P92AbA,"Cafes, Patisserie/Cake Shop, Desserts, Macarons, Vietnamese, Specialty Food, Coffee & Tea, Breakfast & Brunch, Food, Restaurants, Bakeries",Metairie,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-20:0'}",1,30.0042618,-90.1587521,Chez Pierre,70002,21,4.5,LA
32367,"6601 Veterans Memorial Blvd, Ste 29-30",HP-GplR7ekZZpfLsupRSVA,"Thai, Restaurants",Metairie,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",1,30.00661646,-90.21275224,Thai Zaap Cafe,70003,92,4,LA
33081,"1901 Veterans Memorial Blvd, Ste C",YwuFAksLS4mU7Clifh3YRA,"Restaurants, Vietnamese, Food, Soup",Metairie,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-18:0'}",1,30.00252709,-90.14423897,Pho Bang,70005,55,4,LA
37160,3559 18th St,eA9p9OXvrdQI1J1jxVsRlQ,"Food, Juice Bars & Smoothies, Salad, Beer Bar, Nightlife, Soup, Bubble Tea, Vietnamese, Bars, Restaurants",Metairie,"{'Monday': '11:0-20:45', 'Tuesday': '11:0-20:45', 'Wednesday': '11:0-20:45', 'Thursday': '11:0-20:45', 'Friday': '11:0-20:45', 'Sunday': '11:0-20:45'}",1,30.00880129,-90.16174175,Pho Michael,70002,293,4.5,LA
38182,3117 Houma Blvd,jIfRcC9Vd_bz66nVsoEMzA,"Vietnamese, Restaurants",Metairie,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,30.003437,-90.179202,Pho Orchid,70006,348,4,LA
38260,1325 Veterans Blvd,8PWIw1c9N5DlMLdaUtx-Xg,"Vietnamese, Restaurants, Food, Soup, Bubble Tea",Metairie,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-18:30'}",0,30.00220786,-90.137837,Saigon Bistro,70005,74,4.5,LA
41006,3547 18th St,JwS1qdmkA9S6muZBsdemBQ,"Vietnamese, Korean, Restaurants, Barbeque",Metairie,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",0,30.008915,-90.16125,Korea House,70002,180,3.5,LA
43404,"5001 Airline Dr, Ste B",IMWoj619K8ezUmFP8ktXEg,"Sandwiches, Vietnamese, Restaurants, Chicken Wings, American (Traditional)",Metairie,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:45', 'Wednesday': '11:0-19:45', 'Thursday': '11:0-19:45', 'Friday': '11:0-19:45', 'Saturday': '11:0-19:45'}",1,29.97658439,-90.18659498,Banh Mi Boys,70001,503,4.5,LA
43673,1401 Airline Dr,KpnBKih7jB23obxjdocCRg,"Restaurants, Vietnamese",Metairie,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",1,29.97359329,-90.14114571,Pho Orchid Express,70001,75,4,LA
44246,612 Sena Dr,mTvb9By6kzoVkPtQbrsUSg,"Thai, Restaurants, Sushi Bars, Japanese",Metairie,"{'Monday': '16:30-20:30', 'Tuesday': '16:30-20:30', 'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '16:30-20:30', 'Saturday': '12:0-20:30'}",1,30.00297405,-90.13528929,Thai Ocha,70005,169,4.5,LA
46537,"3400 Cleary Ave, Ste A",4OXWn2ytzaq4eTpJy4VvJA,"Food, Asian Fusion, Coffee & Tea, Restaurants, Desserts, Bubble Tea, Vietnamese",Metairie,"{'Monday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-20:0'}",1,30.0053955,-90.1729288,Frosty's Caffe,70002,137,4,LA
49478,"8814 Veterans Memorial Blvd, Ste 16",pEcuY1DDejLZAj-Y4lnZkg,"Restaurants, Vietnamese, Korean",Metairie,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-15:0'}",1,30.0047127,-90.2240166,Pho Bang Restaurant,70003,117,3.5,LA
962,5845 Charlotte Pike,6kAXOzE7fqaBZINQV_-_mg,"Vietnamese, Restaurants",Nashville,"{'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '10:0-20:30'}",1,36.148333,-86.862353,Kien Giang,37209,326,3.5,TN
1038,"3736 Annex Ave, Ste 101",5jXiZ23pb-xf457uNM2yZg,"Thai, Sushi Bars, Restaurants",Nashville,"{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,36.1413036,-86.8822837,LJ Thai Sushi,37209,8,5,TN
1732,316 Mccall St,gqMRM12j5mder76t3bPxJw,"Chicken Wings, Seafood, Restaurants, Thai",Nashville,"{'Monday': '11:0-18:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '17:0-21:0'}",1,36.0999091,-86.7389853,Siam Cafe,37211,141,4,TN
3078,395 Haywood Ln,MvJ4mfWKHDXKtFVZT_o-SA,"Thai, Restaurants",Nashville,,0,36.0684537,-86.7179508,Thai Taste Restaurant,37211,32,4,TN
3175,907 12th Ave S,MOhvznYP1n1iuwtnsnEzEw,"Laotian, Vietnamese, Thai, Restaurants",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",0,36.152015,-86.7910685,Ten For Thai Esane,37203,302,4,TN
3365,6333 Charlotte Pike,iTEqQMrPa88swEV-ZR85XA,"Restaurants, Sandwiches, Noodles, Vietnamese, Asian Fusion",Nashville,"{'Tuesday': '8:30-20:30', 'Wednesday': '8:30-20:30', 'Thursday': '8:30-20:30', 'Friday': '8:30-20:30', 'Saturday': '8:30-20:30', 'Sunday': '8:30-19:30'}",1,36.1444427,-86.8719264,Hoang Tofu,37209,77,4.5,TN
4220,2201 West End Ave,lxCZPleW-CZ4_fJaNQMUCQ,"Vietnamese, Restaurants",Nashville,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-15:0'}",0,36.1486927,-86.8037597,Bamboo Bistro,37212,6,3,TN
4472,2450 Music Valley Dr,#NAME?,"Thai, Restaurants",Nashville,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '16:0-22:0'}",0,36.2211712,-86.6946066,Sukho Thai,37214,116,3.5,TN
4901,"6900 Lenox Village Dr, Ste 28",9A1ve-8MfJcUcOGQYCLlKA,"Korean, Sushi Bars, Restaurants, Thai",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",1,36.023833,-86.711589,Umami,37211,290,4,TN
4998,395 Haywood Ln,nYuwfmjaYdeJgZU_Q_ugaA,"Vegetarian, Restaurants, Thai",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,36.0684532,-86.7179603,Bangkokville Thai Cuisine,37211,341,4.5,TN
5933,120 19th Ave N,HP03UxUpfwic04tBuqsqPw,"Restaurants, Thai, Brazilian",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '16:0-22:0'}",1,36.153973,-86.798519,Royal Thai Restaurant,37203,119,2.5,TN
6176,133 12th Ave N,e4S4IjVt9fxnArhX6cyAHA,"Restaurants, Sushi Bars, Thai, Asian Fusion",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:30'}",1,36.1579256,-86.788875,The Eastern Peak - North Gulch,37203,143,4,TN
6229,"1120 4th Ave N, Ste 101",9N-VuWIyXdpLtbKmbCNVwg,"Vietnamese, Restaurants",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,36.17575,-86.7863666,Vui's Kitchen,37208,153,4,TN
6910,2832 Bransford Ave,MFX3Gs26jatY--HB0YdFYw,"Vietnamese, Restaurants",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,36.1131218,-86.7665204,Vui's Kitchen,37204,371,4,TN
8198,1000 Gallatin Ave,uaX77w8_uIhu9EwxpdwOZQ,"Vietnamese, Restaurants, Sandwiches",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-15:0'}",1,36.18867178,-86.74654011,East Side Banh Mi,37206,77,4.5,TN
9069,"1808 20th Ave S, Ste 101",tZCa7lmhBDvyObpxBwI69Q,"Vietnamese, Restaurants",Nashville,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}",1,36.13586,-86.799579,Banh Mi and Roll Plus,37212,38,4.5,TN
11605,"73 White Bridge Rd, Ste 107",FygWE7b7ZN7JKKxbqKtMZw,"Asian Fusion, Sushi Bars, Restaurants, Thai",Nashville,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",1,36.12915947,-86.85553236,Lemongrass Thai,37205,45,4,TN
12255,"2535 Franklin Pike, Ste 105",bA4_MDnT5fK7NJaw_YNJaA,"Thai, Restaurants, Sushi Bars",Nashville,"{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}",1,36.122816,-86.7761598,Aiyara Thai & Sushi,37204,43,3.5,TN
14795,5694 Nolensville Pike,jJ4zZY2cZj6VRY5pUL6lIg,"Restaurants, Vietnamese, Cafes, Food, Delis, Bubble Tea, Bakeries, Noodles, Sandwiches",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,36.04695337,-86.71043728,Baker Boss Cafe,37211,60,4.5,TN
16594,1008 Fatherland St,74OprXnWEpLcTwxjt5ioWQ,"Restaurants, Food, Vietnamese, Food Trucks, Sandwiches, Vegetarian",Nashville,"{'Monday': '16:0-20:30', 'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-20:30'}",1,36.174002,-86.7506121,Banh Mi & Roll Factory,37206,26,4.5,TN
17220,536 Thompson Ln,qTicP3qlsW6zqLV7P1Uz_g,"Restaurants, Asian Fusion, Sushi Bars, Thai",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,36.111559,-86.750454,The Eastern Peak,37211,396,4,TN
17336,,m6d0wq0WxBm8lD9nfdrAZA,"Food, Street Vendors, Vietnamese, Restaurants",Nashville,,0,36.0802326,-86.8320743,Sum Yum Yum,37215,9,3,TN
17397,975 Main St,_yNmoxOl_ZyS-VUCluii8Q,"Vietnamese, Restaurants",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,36.1782943,-86.7522834,Vui's Kitchen,37206,30,3.5,TN
18331,3207 Powell Ave,pUqTr1eNl1-_LATAito3nQ,"Restaurants, Food, Grocery, Thai, International Grocery",Nashville,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",1,36.10015713,-86.76237227,Bangkok Market,37204,36,4.5,TN
18556,3820 Charlotte Ave,_CgZegTdPPSh36pm5BNGmQ,"Thai, Restaurants",Nashville,"{'Wednesday': '16:30-20:30', 'Thursday': '16:30-20:30', 'Friday': '17:30-20:30', 'Saturday': '16:30-20:30', 'Sunday': '16:30-20:30'}",1,36.15293848,-86.8324637,Thai Ni Yom,37209,37,4.5,TN
21541,923 Main St,JXucCTkmYXql9C8HGPbG4Q,"Restaurants, Thai, Japanese, Sushi Bars",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,36.17723121,-86.75484626,Koi Sushi & Thai,37206,195,3,TN
22134,956-990 Richards Rd,VGEDy6y-ebsS5MaAYty1Sw,"Vietnamese, Restaurants",Nashville,,0,36.0692135,-86.6833854,Binh Minh,37013,8,3.5,TN
23753,5849 Charlotte Pike,_1wGbJlj9gRIcbGikrhUmA,"Vietnamese, Amateur Sports Teams, Restaurants, Active Life, Soup",Nashville,"{'Monday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '10:0-20:30'}",1,36.14719727,-86.86313826,Miss Saigon,37209,362,4,TN
24043,2535 Franklin Pike,_V3YkIkqAn4V6U-cAykVtw,"Restaurants, Thai, Sushi Bars",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,36.122846,-86.776341,Koi Sushi & Thai,37204,149,3.5,TN
24132,"604 Gallatin Ave, Ste 109",KruOBMcKFVs2BFfBd6z0lg,"Restaurants, Thai",Nashville,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '23:0-22:0', 'Sunday': '23:0-21:30'}",0,36.182893,-86.749172,Pad Thai Kitchen,37206,12,2,TN
24440,5821 Charlotte Pike,9ny4OGRDyQCa5woBmxj6iA,"Diners, Vietnamese, Restaurants",Nashville,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",0,36.148738,-86.863028,Hieu Giang Pho,37209,27,4,TN
24621,"73 White Bridge Rd, Ste 107",TOLkyYvbMJMzMYp0fXkdaA,"Thai, Restaurants",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '16:0-21:0'}",0,36.1294801,-86.8564604,Golden Thai,37205,86,4,TN
25790,1402 McGavock Pk,hEv9nJEcdswcxmX503HSJw,"Restaurants, Sushi Bars, Thai, Bars, Nightlife, Cocktail Bars",Nashville,"{'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,36.2047436,-86.7239347,Bite a Bit,37216,54,4.5,TN
26068,1520 Division St,jJSgDuY9sLzUfZ91_YSCog,"Restaurants, Thai, Noodles",Nashville,,1,36.15756531,-86.79142681,Thai Esane,37203,111,3.5,TN
26791,"8121 Sawyer Brown Rd, Ste 201",4uc7huVjfw0fjEgwd3Lpcg,"Restaurants, Thai, Asian Fusion, Sushi Bars",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,36.081124,-86.948527,The Eastern Peak,37221,138,4,TN
26905,2112 8th Ave S,JPoLb8jZYc5e7WjI2coVkQ,"Asian Fusion, Vietnamese, Restaurants",Nashville,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",1,36.1314659,-86.7785911,"Love, Peace & Pho",37204,416,3.5,TN
27324,"1609 Murfreesboro Pike, Ste C",fzBcbK539fhZ6cZVp90vEQ,"Japanese, Sushi Bars, Thai, Restaurants",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30'}",1,36.10465627,-86.67077202,Kobe Asian Restaurant,37217,119,4,TN
27379,2412 Elliston Pl,PU0k0ylp9ZIjTAadluXXdg,"Thai, Restaurants",Nashville,"{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0', 'Saturday': '12:0-15:0', 'Sunday': '12:0-21:0'}",1,36.1483312,-86.808039,Satay Thai,37203,121,3.5,TN
28967,5743 Nolensville Pike,65_MIvrauhGs_jssN4-uUQ,"Restaurants, Thai, Vietnamese, Sushi Bars, Japanese, Sandwiches",Nashville,"{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}",1,36.04761068,-86.71497004,Sriracha,37211,186,4,TN
29061,1061 Murfreesboro Pike,5iooYc7woWdiRU1uq9jpNg,"Vietnamese, Japanese, Restaurants",Nashville,"{'Tuesday': '10:30-17:30', 'Wednesday': '10:30-17:30', 'Thursday': '10:30-17:30', 'Friday': '10:30-18:30', 'Saturday': '10:30-18:30', 'Sunday': '10:30-16:30'}",1,36.12698535,-86.7130169,Vinh-Long,37217,243,4,TN
30482,3025 Nolensville Pike,jHrp-GQ2iSKUgHd_dvnWqg,"Restaurants, Street Vendors, Thai, Food, Food Trucks, Asian Fusion, Noodles",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,36.10570852,-86.74285601,Degthai,37211,217,4.5,TN
30485,2214 Elliston Pl,PRK5CTAOyidhiICu5fZwdg,"Sushi Bars, Thai, Restaurants",Nashville,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '11:0-21:30'}",1,36.15095,-86.80481,Koi Sushi & Thai Midtown,37203,7,4,TN
30955,536 W Thompson Ln,UJ_WRq3rxi7s61-ZJJ1aGQ,"Restaurants, Thai",Nashville,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}",0,36.1115716,-86.7504466,Thai Star,37211,79,3,TN
31022,207 Woodland St,g33s03KL3BTPgTPg_6r_Kw,"Thai, Restaurants",Nashville,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,36.1702952,-86.7699364,Thai Phooket,37213,594,3.5,TN
32168,21 Arcade,j0ex3PZ8SlwWdJYRF0BLhQ,"American (New), Food, Restaurants, Soup, Thai, Seafood",Nashville,"{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0'}",0,36.164322,-86.7801359,Green Curry,37219,9,4,TN
32637,604 Gallatin Ave,klzsfhwQeBEIwM2_CpZMDg,"Thai, Restaurants",Nashville,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}",0,36.182885,-86.7489978,Pad Thai Kitchen,37206,24,2.5,TN
35697,"604 Gallatin Ave, Ste 201",ZAnLKdfQhX0pj3cwo3JSDg,"Breakfast & Brunch, Lounges, Latin American, Middle Eastern, Tapas/Small Plates, Caribbean, Gluten-Free, American (New), Cocktail Bars, Vietnamese, Vegan, Nightlife, Bars, Restaurants",Nashville,,0,36.1829621,-86.7492074,Little Octopus,37206,124,4.5,TN
38009,"2617 8th Ave S, Ste 112",EaVe0Pn7v2wt4b_jGYr5lw,"Vietnamese, Sushi Bars, Restaurants, Noodles, Japanese",Nashville,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '12:0-21:0'}",1,36.119208,-86.777097,Hai's Sushi & Pho,37204,109,4,TN
38888,4516 Harding Pike,cXmYgauFIBwqo3UMwkagDA,"Asian Fusion, Vietnamese, Restaurants, Barbeque, Burgers",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '10:30-17:0', 'Wednesday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-20:0'}",1,36.125173,-86.8492564,Pho Ann,37205,137,4.5,TN
39169,"4004 Hillsboro Pike, Ste 115-R",rKbYkV30hgQNqESRxZ2ezw,"Thai, Sushi Bars, Restaurants",Nashville,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:0'}",0,36.103627,-86.814205,Orchid Thai & Sushi,37215,51,4,TN
41209,7108 Hwy 70 S,1RQwJwViav_pzhT-zaDp6Q,"Restaurants, Sushi Bars, Thai",Nashville,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,36.0759728,-86.9212864,Lemongrass Sushi & Thai,37221,185,3.5,TN
41295,265 White Bridge Pike,_uN0OudeJ3Zl_tf6nxg5ww,"Restaurants, Thai",Nashville,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '12:0-21:0', 'Sunday': '17:0-21:0'}",1,36.1433076,-86.8583026,Siam Cuisine,37209,153,4,TN
